"clustering_ids","market_ids","Image_name","gen_ids","Price","hp","mpg","mpd","hpwt","space","wt","len","wid","Firm","Color","eswt","Gas_emission","in_uk_blp","shares","ht","wph","xi_fe","wb","make","Segment","Automaker","Region"
"39_7",2017,"Jaguar$$XF$$2017$$Blue$$39_7$$735$$image_5.jpg","39_7_229",40.738550013816,213.267857142857,4.13196428571429,0.79070228622874,0.569554441763552,1.60389139405429,374.446833357143,4954.375,2088.58928571429,10,1,1,1,TRUE,0.0008321030893145,1470.91071428571,1.41992934406527,-4.499,2645.35714285714,"Jaguar",5,6,6
"39_7",2017,"Jaguar$$XF$$2017$$Black$$39_7$$1827$$image_5.jpg","39_7_229",40.738550013816,213.267857142857,4.13196428571429,0.79070228622874,0.569554441763552,1.60389139405429,374.446833357143,4954.375,2088.58928571429,10,1,1,1,TRUE,0.0008321030893145,1470.91071428571,1.41992934406527,-4.499,2645.35714285714,"Jaguar",5,6,6
"39_7",2017,"Jaguar$$XF$$2017$$Blue$$39_7$$881$$image_20.jpg","39_7_229",40.738550013816,213.267857142857,4.13196428571429,0.79070228622874,0.569554441763552,1.60389139405429,374.446833357143,4954.375,2088.58928571429,10,1,1,1,TRUE,0.0008321030893145,1470.91071428571,1.41992934406527,-4.499,2645.35714285714,"Jaguar",5,6,6
"39_7",2017,"Jaguar$$XF$$2017$$Silver$$39_7$$1625$$image_5.jpg","39_7_229",40.738550013816,213.267857142857,4.13196428571429,0.79070228622874,0.569554441763552,1.60389139405429,374.446833357143,4954.375,2088.58928571429,10,1,1,1,TRUE,0.0008321030893145,1470.91071428571,1.41992934406527,-4.499,2645.35714285714,"Jaguar",5,6,6
"39_7",2017,"Jaguar$$XF$$2017$$Black$$39_7$$1562$$image_5.jpg","39_7_229",40.738550013816,213.267857142857,4.13196428571429,0.79070228622874,0.569554441763552,1.60389139405429,374.446833357143,4954.375,2088.58928571429,10,1,1,1,TRUE,0.0008321030893145,1470.91071428571,1.41992934406527,-4.499,2645.35714285714,"Jaguar",5,6,6
"39_7",2017,"Jaguar$$XF$$2017$$White$$39_7$$1770$$image_5.jpg","39_7_229",40.738550013816,213.267857142857,4.13196428571429,0.79070228622874,0.569554441763552,1.60389139405429,374.446833357143,4954.375,2088.58928571429,10,1,1,1,TRUE,0.0008321030893145,1470.91071428571,1.41992934406527,-4.499,2645.35714285714,"Jaguar",5,6,6
"39_7",2017,"Jaguar$$XF$$2017$$Black$$39_7$$510$$image_5.jpg","39_7_229",40.738550013816,213.267857142857,4.13196428571429,0.79070228622874,0.569554441763552,1.60389139405429,374.446833357143,4954.375,2088.58928571429,10,1,1,1,TRUE,0.0008321030893145,1470.91071428571,1.41992934406527,-4.499,2645.35714285714,"Jaguar",5,6,6
"4_10",2016,"Alfa Romeo$$Giulia$$2016$$Red$$4_10$$87$$image_9.jpg","4_10_5",36.1668321747766,203.818181818182,5.53454545454545,1.11773426659518,0.634724318408878,1.45660644634343,321.112924,4643,2024,5,1,1,1,TRUE,1.89200348890203e-05,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2016,"Alfa Romeo$$Giulia$$2016$$Blue$$4_10$$54$$image_0.jpg","4_10_5",36.1668321747766,203.818181818182,5.53454545454545,1.11773426659518,0.634724318408878,1.45660644634343,321.112924,4643,2024,5,1,1,1,TRUE,1.89200348890203e-05,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2018$$Red$$4_10$$40$$image_2.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2018$$Grey$$4_10$$108$$image_12.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2017$$Red$$4_10$$111$$image_5.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2018$$Grey$$4_10$$10$$image_6.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2018$$Blue$$4_10$$60$$image_4.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2018$$Red$$4_10$$57$$image_2.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2019$$Red$$4_10$$136$$image_6.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2017$$Blue$$4_10$$4$$image_0.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2019$$Red$$4_10$$136$$image_24.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2017$$Blue$$4_10$$102$$image_0.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2019$$Red$$4_10$$145$$image_5.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2017$$White$$4_10$$85$$image_5.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2017$$White$$4_10$$107$$image_0.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2017$$Red$$4_10$$53$$image_5.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2019$$White$$4_10$$149$$image_6.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2017$$Silver$$4_10$$23$$image_0.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2018$$White$$4_10$$71$$image_2.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2019$$White$$4_10$$180$$image_5.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2019$$White$$4_10$$143$$image_7.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2019$$Red$$4_10$$125$$image_2.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2018$$White$$4_10$$94$$image_6.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2018$$Red$$4_10$$6$$image_8.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2017$$Black$$4_10$$77$$image_14.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2018$$White$$4_10$$39$$image_0.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2019$$Red$$4_10$$148$$image_4.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2019$$Red$$4_10$$150$$image_6.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2017$$Black$$4_10$$117$$image_13.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2019$$Black$$4_10$$172$$image_23.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2019$$Red$$4_10$$170$$image_4.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2019$$Silver$$4_10$$166$$image_13.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_10",2017,"Alfa Romeo$$Giulia$$2017$$Black$$4_10$$73$$image_1.jpg","4_10_5",35.5774500322373,209.833333333333,5.34666666666667,1.02315055617803,0.654487963989995,1.45660644634343,320.6068635,4643,2024,5,1,1,1,TRUE,0.0002190742719838,1436,1.40947075208914,-8.503,2820,"Alfa Romeo",4,6,4
"4_11",2010,"Alfa Romeo$$Giulietta$$2010$$Black$$4_11$$289$$image_0.jpg","4_11_6",23.3323164531218,142,5.24545454545455,0.873685622560892,0.495116788636247,1.21258392475481,286.80102,4351,1798,5,1,1,1,TRUE,0.0002561959087332,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2010,"Alfa Romeo$$Giulietta$$2010$$White$$4_11$$226$$image_1.jpg","4_11_6",23.3323164531218,142,5.24545454545455,0.873685622560892,0.495116788636247,1.21258392475481,286.80102,4351,1798,5,1,1,1,TRUE,0.0002561959087332,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2011,"Alfa Romeo$$Giulietta$$2011$$Black$$4_11$$146$$image_0.jpg","4_11_6",23.0891799974808,147.411764705882,5.48823529411765,0.828442328863492,0.511337755756056,1.21258392475481,288.286485882353,4351,1798,5,1,1,1,TRUE,0.0007360638296572,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2011,"Alfa Romeo$$Giulietta$$2011$$Blue$$4_11$$29$$image_18.jpg","4_11_6",23.0891799974808,147.411764705882,5.48823529411765,0.828442328863492,0.511337755756056,1.21258392475481,288.286485882353,4351,1798,5,1,1,1,TRUE,0.0007360638296572,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2011,"Alfa Romeo$$Giulietta$$2011$$Silver$$4_11$$124$$image_1.jpg","4_11_6",23.0891799974808,147.411764705882,5.48823529411765,0.828442328863492,0.511337755756056,1.21258392475481,288.286485882353,4351,1798,5,1,1,1,TRUE,0.0007360638296572,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2011,"Alfa Romeo$$Giulietta$$2011$$Red$$4_11$$49$$image_2.jpg","4_11_6",23.0891799974808,147.411764705882,5.48823529411765,0.828442328863492,0.511337755756056,1.21258392475481,288.286485882353,4351,1798,5,1,1,1,TRUE,0.0007360638296572,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2012,"Alfa Romeo$$Giulietta$$2012$$Black$$4_11$$25$$image_0.jpg","4_11_6",23.2848482106501,148.478260869565,5.57826086956522,0.848618326123381,0.514453598712292,1.21258392475481,288.613513913043,4351,1798,5,1,1,1,TRUE,0.0004509100603475,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2012,"Alfa Romeo$$Giulietta$$2012$$Red$$4_11$$106$$image_3.jpg","4_11_6",23.2848482106501,148.478260869565,5.57826086956522,0.848618326123381,0.514453598712292,1.21258392475481,288.613513913043,4351,1798,5,1,1,1,TRUE,0.0004509100603475,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2013,"Alfa Romeo$$Giulietta$$2013$$Red$$4_11$$130$$image_0.jpg","4_11_6",22.2647114119195,145.962962962963,5.55925925925926,0.876331352439916,0.506261584844479,1.21258392475481,288.315304444444,4351,1798,5,1,1,1,TRUE,0.0003922313511656,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2013,"Alfa Romeo$$Giulietta$$2013$$Red$$4_11$$247$$image_0.jpg","4_11_6",22.2647114119195,145.962962962963,5.55925925925926,0.876331352439916,0.506261584844479,1.21258392475481,288.315304444444,4351,1798,5,1,1,1,TRUE,0.0003922313511656,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2013,"Alfa Romeo$$Giulietta$$2013$$White$$4_11$$138$$image_1.jpg","4_11_6",22.2647114119195,145.962962962963,5.55925925925926,0.876331352439916,0.506261584844479,1.21258392475481,288.315304444444,4351,1798,5,1,1,1,TRUE,0.0003922313511656,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2013,"Alfa Romeo$$Giulietta$$2013$$Black$$4_11$$18$$image_2.jpg","4_11_6",22.2647114119195,145.962962962963,5.55925925925926,0.876331352439916,0.506261584844479,1.21258392475481,288.315304444444,4351,1798,5,1,1,1,TRUE,0.0003922313511656,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2013,"Alfa Romeo$$Giulietta$$2013$$Grey$$4_11$$295$$image_2.jpg","4_11_6",22.2647114119195,145.962962962963,5.55925925925926,0.876331352439916,0.506261584844479,1.21258392475481,288.315304444444,4351,1798,5,1,1,1,TRUE,0.0003922313511656,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2013,"Alfa Romeo$$Giulietta$$2013$$Grey$$4_11$$16$$image_1.jpg","4_11_6",22.2647114119195,145.962962962963,5.55925925925926,0.876331352439916,0.506261584844479,1.21258392475481,288.315304444444,4351,1798,5,1,1,1,TRUE,0.0003922313511656,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2014,"Alfa Romeo$$Giulietta$$2014$$Grey$$4_11$$104$$image_2.jpg","4_11_6",23.4263461538462,154.846153846154,5.86153846153846,0.98844208732744,0.536476220149202,1.21258392475481,288.635633846154,4351,1798,5,1,1,1,TRUE,0.0003868457950127,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2014,"Alfa Romeo$$Giulietta$$2014$$Red$$4_11$$30$$image_2.jpg","4_11_6",23.4263461538462,154.846153846154,5.86153846153846,0.98844208732744,0.536476220149202,1.21258392475481,288.635633846154,4351,1798,5,1,1,1,TRUE,0.0003868457950127,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2015,"Alfa Romeo$$Giulietta$$2015$$Black$$4_11$$231$$image_6.jpg","4_11_6",23.0424242424242,148.333333333333,6.13636363636364,1.19438430796962,0.513729128109083,1.21258392475481,288.738413333333,4351,1798,5,1,1,1,TRUE,0.0003600794822679,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2015,"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$34$$image_22.jpg","4_11_6",23.0424242424242,148.333333333333,6.13636363636364,1.19438430796962,0.513729128109083,1.21258392475481,288.738413333333,4351,1798,5,1,1,1,TRUE,0.0003600794822679,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2015,"Alfa Romeo$$Giulietta$$2015$$Blue$$4_11$$66$$image_2.jpg","4_11_6",23.0424242424242,148.333333333333,6.13636363636364,1.19438430796962,0.513729128109083,1.21258392475481,288.738413333333,4351,1798,5,1,1,1,TRUE,0.0003600794822679,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2015,"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$34$$image_12.jpg","4_11_6",23.0424242424242,148.333333333333,6.13636363636364,1.19438430796962,0.513729128109083,1.21258392475481,288.738413333333,4351,1798,5,1,1,1,TRUE,0.0003600794822679,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2015,"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$304$$image_9.jpg","4_11_6",23.0424242424242,148.333333333333,6.13636363636364,1.19438430796962,0.513729128109083,1.21258392475481,288.738413333333,4351,1798,5,1,1,1,TRUE,0.0003600794822679,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2015,"Alfa Romeo$$Giulietta$$2015$$Silver$$4_11$$64$$image_0.jpg","4_11_6",23.0424242424242,148.333333333333,6.13636363636364,1.19438430796962,0.513729128109083,1.21258392475481,288.738413333333,4351,1798,5,1,1,1,TRUE,0.0003600794822679,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2016,"Alfa Romeo$$Giulietta$$2016$$Grey$$4_11$$202$$image_2.jpg","4_11_7",23.6193915320032,150.781818181818,5.94763636363636,1.20116042473264,0.519313315103163,1.21258392475481,290.348454,4351,1798,5,1,1,1,TRUE,0.0003287802289205,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2016,"Alfa Romeo$$Giulietta$$2016$$Red$$4_11$$291$$image_12.jpg","4_11_7",23.6193915320032,150.781818181818,5.94763636363636,1.20116042473264,0.519313315103163,1.21258392475481,290.348454,4351,1798,5,1,1,1,TRUE,0.0003287802289205,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2016,"Alfa Romeo$$Giulietta$$2016$$White$$4_11$$125$$image_6.jpg","4_11_7",23.6193915320032,150.781818181818,5.94763636363636,1.20116042473264,0.519313315103163,1.21258392475481,290.348454,4351,1798,5,1,1,1,TRUE,0.0003287802289205,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2017,"Alfa Romeo$$Giulietta$$2019$$Blue$$4_11$$341$$image_6.jpg","4_11_7",23.2747305885604,144.5,5.73607142857143,1.09766795618824,0.494339908842181,1.21258392475481,292.308991071429,4351,1798,5,1,1,1,TRUE,0.0001760650990632,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2017,"Alfa Romeo$$Giulietta$$2019$$Red$$4_11$$350$$image_2.jpg","4_11_7",23.2747305885604,144.5,5.73607142857143,1.09766795618824,0.494339908842181,1.21258392475481,292.308991071429,4351,1798,5,1,1,1,TRUE,0.0001760650990632,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2017,"Alfa Romeo$$Giulietta$$2019$$Black$$4_11$$342$$image_2.jpg","4_11_7",23.2747305885604,144.5,5.73607142857143,1.09766795618824,0.494339908842181,1.21258392475481,292.308991071429,4351,1798,5,1,1,1,TRUE,0.0001760650990632,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2017,"Alfa Romeo$$Giulietta$$2017$$Blue$$4_11$$313$$image_30.jpg","4_11_7",23.2747305885604,144.5,5.73607142857143,1.09766795618824,0.494339908842181,1.21258392475481,292.308991071429,4351,1798,5,1,1,1,TRUE,0.0001760650990632,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2017,"Alfa Romeo$$Giulietta$$2019$$Blue$$4_11$$341$$image_32.jpg","4_11_7",23.2747305885604,144.5,5.73607142857143,1.09766795618824,0.494339908842181,1.21258392475481,292.308991071429,4351,1798,5,1,1,1,TRUE,0.0001760650990632,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2017,"Alfa Romeo$$Giulietta$$2019$$Black$$4_11$$343$$image_2.jpg","4_11_7",23.2747305885604,144.5,5.73607142857143,1.09766795618824,0.494339908842181,1.21258392475481,292.308991071429,4351,1798,5,1,1,1,TRUE,0.0001760650990632,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2017,"Alfa Romeo$$Giulietta$$2017$$Black$$4_11$$246$$image_5.jpg","4_11_7",23.2747305885604,144.5,5.73607142857143,1.09766795618824,0.494339908842181,1.21258392475481,292.308991071429,4351,1798,5,1,1,1,TRUE,0.0001760650990632,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2017,"Alfa Romeo$$Giulietta$$2017$$Blue$$4_11$$260$$image_2.jpg","4_11_7",23.2747305885604,144.5,5.73607142857143,1.09766795618824,0.494339908842181,1.21258392475481,292.308991071429,4351,1798,5,1,1,1,TRUE,0.0001760650990632,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2017,"Alfa Romeo$$Giulietta$$2017$$Grey$$4_11$$1$$image_0.jpg","4_11_7",23.2747305885604,144.5,5.73607142857143,1.09766795618824,0.494339908842181,1.21258392475481,292.308991071429,4351,1798,5,1,1,1,TRUE,0.0001760650990632,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2017,"Alfa Romeo$$Giulietta$$2017$$Blue$$4_11$$313$$image_7.jpg","4_11_7",23.2747305885604,144.5,5.73607142857143,1.09766795618824,0.494339908842181,1.21258392475481,292.308991071429,4351,1798,5,1,1,1,TRUE,0.0001760650990632,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_11",2017,"Alfa Romeo$$Giulietta$$2017$$White$$4_11$$303$$image_2.jpg","4_11_7",23.2747305885604,144.5,5.73607142857143,1.09766795618824,0.494339908842181,1.21258392475481,292.308991071429,4351,1798,5,1,1,1,TRUE,0.0001760650990632,1465,1.22730375426621,-7.432,2634,"Alfa Romeo",3,6,4
"4_14",2009,"Alfa Romeo$$MiTo$$2009$$Silver$$4_14$$265$$image_1.jpg","4_14_8",16.880567469482,109.357142857143,5.1,0.953681399548939,0.436624171232923,1.08319913625005,250.460579285714,4063,1720,5,1,1,1,TRUE,0.0005942014264798,1446,1.18948824343015,-8.355,2511,"Alfa Romeo",2,6,4
"4_14",2012,"Alfa Romeo$$MiTo$$2012$$White$$4_14$$288$$image_7.jpg","4_14_8",16.6330211585154,105,5.90666666666667,0.898578552857482,0.419623396394204,1.08319913625005,250.22437,4063,1720,5,1,1,1,TRUE,0.0003054942924311,1446,1.18948824343015,-8.355,2511,"Alfa Romeo",2,6,4
"4_14",2013,"Alfa Romeo$$MiTo$$2013$$Red$$4_14$$46$$image_1.jpg","4_14_8",16.6454715468875,106.894736842105,6.06315789473684,0.955763188971954,0.4265033328999,1.08319913625005,250.630484210526,4063,1720,5,1,1,1,TRUE,0.0002178928634945,1446,1.18948824343015,-8.355,2511,"Alfa Romeo",2,6,4
"4_14",2014,"Alfa Romeo$$MiTo$$2014$$Red$$4_14$$75$$image_0.jpg","4_14_8",17.347,113.4,6.28,1.05900803161958,0.445989328872846,1.08319913625005,254.266173333333,4063,1720,5,1,1,1,TRUE,0.0002092297593737,1446,1.18948824343015,-8.355,2511,"Alfa Romeo",2,6,4
