"file_name","V1","V2","V4","V5","V7","V8","V9","V10","V11","V12","V16","V17","V19"
"BMW$$X5$$2012$$White$$8_39$$606$$image_0.jpg",-2.1819794,0,-0.07021758,0.29798725,-2.0957124,-0.3428548,0.3839541,0.17044625,-2.028457,0.2728822,0.06964801,1.6926692,0.10997072
"BMW$$X5$$2012$$White$$8_39$$80$$image_13.jpg",-0.25153232,0,-0.018863808,-1.2037231,0.5165968,-0.47453392,0.26758897,0.07552515,-1.8586476,0.052624658,0.075225234,0.39913344,0.008964537
"BMW$$X5$$2013$$White$$8_39$$2341$$image_0.jpg",-0.4975834,0,-0.0106171705,-0.7484308,0.67089474,-0.2687691,-1.9198399,0.079636514,-1.0665689,0.6826181,0.101510175,2.0674202,-0.01045339
"BMW$$X5$$2013$$White$$8_39$$2936$$image_9.jpg",-2.6579978,0,0.009965863,-1.1258897,0.19943252,-0.574732,-0.52395076,0.15056121,-2.6824644,-0.16704606,0.110377476,2.3187938,0.015452733
"BMW$$X5$$2013$$White$$8_39$$2994$$image_2.jpg",-1.7436929,0,-0.040295195,0.006296551,-0.13650838,-0.14533342,-1.7467905,0.09934264,-0.6863395,-0.558988,0.10172509,2.561802,0.079393096
"BMW$$X5$$2014$$Silver$$8_39$$1760$$image_4.jpg",-2.0386388,0,-0.047087092,-1.7115687,0.26096806,-0.16495037,-0.21866386,0.033461496,-1.8055613,1.0256226,0.100125626,0.48272094,0.0039095636
"BMW$$X5$$2014$$Unlisted$$8_39$$2009$$image_1.jpg",-1.1216116,0,-0.1114565,-1.8399758,1.9441136,-0.2587642,-0.56410915,0.13419944,-0.006392464,2.681632,0.024461001,0.62491935,-0.029555606
"BMW$$X5$$2014$$White$$8_39$$1000$$image_4.jpg",0.5500176,0,-0.07249969,-1.6526937,1.0160073,-0.36313272,-0.2533769,0.041024268,-0.85555494,2.6515987,0.033936754,2.25851,0.0398916
"BMW$$X5$$2014$$White$$8_39$$1490$$image_16.jpg",-1.2059569,0,-0.0093362145,-1.1919458,0.3835867,-0.3834324,-1.2714795,0.08154651,-1.3685997,-1.7117518,0.07284291,1.7853414,0.042007968
"BMW$$X5$$2014$$White$$8_39$$1727$$image_5.jpg",-2.6061113,0,-0.06734866,-0.37715757,-0.38658938,-0.41669923,-0.9984172,0.08925166,-1.6806769,-1.8918825,0.16621344,2.466311,0.038944006
"BMW$$X5$$2014$$White$$8_39$$1866$$image_0.jpg",-1.307836,0,-0.06324838,-1.8569263,1.3597399,-0.2062053,-0.4750884,0.03783437,-0.6805364,0.78086567,0.05597519,0.2644955,0.01598215
"BMW$$X5$$2014$$White$$8_39$$1898$$image_12.jpg",-1.9798973,0,-0.06345087,-1.4213369,0.0029753335,-0.34079325,0.25744244,0.053812377,-2.1041217,2.2853029,0.06100291,1.7227176,0.0003121402
"BMW$$X5$$2014$$White$$8_39$$2030$$image_0.jpg",-2.8712916,0,-0.02449271,-0.8772289,-0.82176065,-0.16635624,-0.38540018,0.049814217,-1.5781941,-0.2847609,0.07328822,0.5358772,0.015872268
"BMW$$X5$$2014$$White$$8_39$$273$$image_0.jpg",-0.6537765,0,-0.03954011,-1.4043447,0.3128025,-0.4695826,-0.45394522,0.115355454,-1.5679109,0.25132096,0.076823585,2.6656942,0.06245531
"BMW$$X5$$2014$$White$$8_39$$2745$$image_2.jpg",-0.3044847,0,0.005382795,-1.4779242,1.1401469,-0.6453889,-0.48611325,0.072008625,-1.8724898,-1.176254,0.1020392,2.1006625,0.09516224
"BMW$$X5$$2014$$White$$8_39$$2940$$image_9.jpg",-3.6855857,0,-0.001323279,-0.88299096,0.016402397,-0.4573236,-0.4497177,0.13972536,-1.9101812,-1.5401877,0.17202224,1.2860712,-0.039232567
"BMW$$X5$$2014$$White$$8_39$$3195$$image_9.jpg",-0.022340499,0,-0.009622369,-1.5704412,0.9861955,-0.5917712,-0.2962697,0.051268235,-1.181651,-0.2203102,0.05666203,1.1537542,0.05084931
"BMW$$X5$$2015$$Grey$$8_39$$1007$$image_9.jpg",0.74398166,0,0.026384983,-0.85445917,0.87287843,-0.11705122,-0.30053836,0.00033395737,-1.2163125,-2.1716013,0.04010898,2.2433567,0.07618135
"BMW$$X5$$2015$$White$$8_39$$1363$$image_0.jpg",-3.915446,0,0.034521084,-1.0310087,0.38477904,-0.4054379,-1.0230558,0.13602778,-1.760336,-1.3778316,0.1441425,1.0422271,-0.03494616
"BMW$$X5$$2015$$White$$8_39$$236$$image_4.jpg",-2.12642,0,-0.07887223,-1.4395063,0.6635554,-0.15536079,-1.2010566,0.021364126,-1.2019391,0.09866868,0.07866235,1.1620787,0.03192769
"BMW$$X5$$2015$$White$$8_39$$3145$$image_6.jpg",-0.71298206,0,-0.013318252,-1.2659192,1.198567,-0.30962226,-1.5044249,0.043930106,-0.83073086,-2.6207511,0.0986019,1.7349633,0.084381625
"BMW$$X5$$2015$$White$$8_39$$3179$$image_4.jpg",-0.50093853,0,0.0048774295,-1.5052568,0.6500616,-0.30663377,-1.3984396,0.076507606,-1.2048923,-1.6117729,0.0980156,2.905034,0.07609208
"BMW$$X5$$2015$$White$$8_39$$900$$image_3.jpg",-2.1638343,0,-0.072904706,-1.6439106,-0.6655323,-0.05501549,-0.29405242,0.034344874,-1.4077842,1.5112529,-0.026939869,1.4980133,0.02382957
"BMW$$X5$$2016$$Silver$$8_39$$2059$$image_8.jpg",-0.96467185,0,0.0622823,-0.9885941,2.245649,-0.35335997,0.29416957,-0.0038014203,-2.8120189,-0.6391307,0.09776242,0.59884274,0.0631628
"BMW$$X5$$2016$$Silver$$8_39$$502$$image_9.jpg",-1.4455342,0,-0.02397943,-1.2852885,0.35381228,-0.2853707,0.17397675,0.0144113,-1.747894,1.7296028,0.040581405,1.2415738,0.035474338
"BMW$$X5$$2016$$Silver$$8_39$$664$$image_2.jpg",-0.32332468,0,0.047889676,-0.99715537,-0.047886383,-0.5991652,-0.83343923,0.14632869,-1.3997176,-2.3284197,0.11556174,2.1725907,0.038313195
"BMW$$X5$$2016$$White$$8_39$$1370$$image_5.jpg",-1.6020656,0,-0.041307744,-1.7388378,0.12455559,-0.46740347,-0.25917625,0.0950503,-1.9974556,0.5668938,0.08205536,1.1483027,0.04103358
"BMW$$X5$$2016$$White$$8_39$$1507$$image_9.jpg",-0.34345064,0,-0.10551572,-1.8760688,1.6708261,-0.20393948,-1.4516767,0.077557445,0.0508636,1.3964543,0.03777294,2.3265452,-0.0063878465
"BMW$$X5$$2016$$White$$8_39$$1888$$image_0.jpg",-0.45351207,0,-0.09758438,-1.4392803,1.3926457,-0.01528617,-1.3445297,-0.010783866,-0.6173318,0.61799574,0.09038176,2.3399775,0.008456057
"BMW$$X5$$2016$$White$$8_39$$1899$$image_0.jpg",-1.9171343,0,-0.07739757,-1.1552767,0.4331597,-0.33352467,-1.4166342,0.115890495,-0.8006228,-0.04297535,0.04653369,2.153192,0.03562458
"BMW$$X5$$2016$$White$$8_39$$2114$$image_8.jpg",-0.21249072,0,0.015744563,-1.4729158,0.7914754,-0.6186798,-0.039489172,0.065360345,-2.1135144,-0.28377646,0.08132741,1.5739359,0.07598371
"BMW$$X5$$2016$$White$$8_39$$2249$$image_6.jpg",-2.8808644,0,-0.034347754,-0.88611513,0.11870892,-0.3038175,-0.8284806,0.052389912,-1.5623326,0.058290765,0.04616244,0.99677056,-0.009581046
"BMW$$X5$$2016$$White$$8_39$$2410$$image_10.jpg",-1.4268684,0,0.0185031,-0.32932812,0.25121713,-0.42000178,-1.4263872,0.09404909,-1.841122,-3.390479,0.13977218,2.1313488,0.016574314
"BMW$$X5$$2016$$White$$8_39$$2426$$image_10.jpg",-1.2599721,0,-0.010910939,-0.7897671,0.40105584,-0.4557129,-0.86821234,0.11854077,-1.0292829,-1.6850977,0.075327575,2.0302844,0.047941625
"BMW$$X5$$2016$$White$$8_39$$2566$$image_9.jpg",-2.3409522,0,-0.059368093,-0.58874553,-0.7146514,-0.23256007,-0.291645,0.094097905,-2.1696029,-0.55612695,0.12647144,2.2511315,0.03222835
"BMW$$X5$$2016$$White$$8_39$$607$$image_9.jpg",-1.5683229,0,-0.05637675,-1.1762099,0.19240075,-0.42594486,0.14705049,0.08327732,-1.9555084,0.780148,0.07036929,1.8986427,0.048381284
"BMW$$X5$$2016$$White$$8_39$$962$$image_9.jpg",-0.042450055,0,-0.040153664,-1.5798591,0.96377033,-0.48067963,-0.09894938,0.030182429,-1.3689104,-0.17716591,0.058762915,1.1577382,0.052242123
"BMW$$X5$$2017$$Grey$$8_39$$460$$image_9.jpg",-1.0991473,0,0.06453128,-0.79646003,1.2192029,-0.4949227,0.5204198,0.09247988,-2.4888072,0.81632483,0.101072,1.1350353,0.016433029
"BMW$$X5$$2017$$Silver$$8_39$$1388$$image_10.jpg",-0.81994826,0,0.02402467,-1.0655218,1.1340772,-0.4126482,-1.0725225,0.05131025,-1.3097633,-1.8895062,0.09543963,1.5025102,0.03619702
"BMW$$X5$$2017$$Silver$$8_39$$1716$$image_9.jpg",-2.1109574,0,-0.02379362,-0.5690418,-0.13286322,-0.43104053,-1.2033826,0.11885359,-1.0366557,-2.3290825,0.13573131,1.6659576,0.04767123
"BMW$$X5$$2017$$Silver$$8_39$$2329$$image_0.jpg",-1.0401895,0,0.0036719367,-0.6070348,0.42682576,-0.31441277,-1.357328,0.10993113,-0.8923063,-3.000651,0.14005594,1.0286311,0.04917486
"BMW$$X5$$2017$$Silver$$8_39$$2424$$image_29.jpg",-2.9861696,0,0.0067217387,-0.49869165,-1.5297859,-0.27719933,0.688167,0.0864136,-1.0990472,-1.7811399,0.13574009,0.53295434,0.0037169587
"BMW$$X5$$2017$$Silver$$8_39$$2424$$image_9.jpg",-2.9935338,0,0.0037646964,-0.4659353,-1.5432392,-0.28684044,0.62230927,0.08245878,-1.0550976,-1.8544518,0.14450224,0.5400592,0.008052362
"BMW$$X5$$2017$$Silver$$8_39$$2655$$image_8.jpg",-0.7756107,0,0.065987244,-0.6349498,0.21601962,-0.41817403,-0.8757529,0.1456672,-2.129362,-2.7201152,0.16562046,1.1526572,0.05032099
"BMW$$X5$$2017$$Silver$$8_39$$300$$image_6.jpg",-0.9633137,0,0.009537794,-1.4847934,0.8217298,-0.75107646,-0.7228615,0.11633482,-1.3558201,-0.9810592,0.12191488,0.86069673,0.058714412
"BMW$$X5$$2017$$Silver$$8_39$$3144$$image_12.jpg",-0.8642338,0,-0.037413564,-0.8708455,0.3468181,-0.45380965,0.5924223,0.06439843,-1.5865356,1.625023,0.045499958,1.3202525,0.020846931
"BMW$$X5$$2017$$Silver$$8_39$$573$$image_10.jpg",-0.06937258,0,0.02288596,-1.1598897,0.57341194,-0.75112885,-0.36084688,0.084313534,-1.5741187,-0.9531247,0.07620962,1.6243104,0.06136576
"BMW$$X5$$2017$$Silver$$8_39$$693$$image_10.jpg",-0.48061538,0,0.038932864,-1.1519735,0.12648717,-0.5872782,-0.5204611,0.10998265,-1.7511473,-1.8003083,0.10967399,1.9965452,0.0576156
"BMW$$X5$$2017$$Silver$$8_39$$781$$image_0.jpg",-2.3262088,0,0.021507416,0.39837947,-1.5960296,-0.44014347,-0.16653927,0.13458437,-1.4794317,-1.255849,0.1318966,0.21975085,0.014783634
"BMW$$X5$$2017$$White$$8_39$$1005$$image_9.jpg",-2.352945,0,-0.089809865,-0.7177614,-1.0889511,-0.3255208,-0.11470364,0.12950334,-1.8566887,-0.64919174,0.103874,2.7093096,0.036696106
"BMW$$X5$$2017$$White$$8_39$$1168$$image_0.jpg",-1.3985023,0,-0.018175252,-1.3242098,1.6336998,-0.14367652,-1.4552352,0.014776267,-0.6106346,-0.5290162,0.05517018,1.3467673,0.026041063
"BMW$$X5$$2017$$White$$8_39$$1171$$image_4.jpg",0.116733134,0,-0.06748514,-1.3533869,2.1737206,-0.6765494,-0.3838513,0.122282825,-0.42353994,1.2097434,0.00839819,0.46817344,0.031908803
"BMW$$X5$$2017$$White$$8_39$$1300$$image_5.jpg",0.9031543,0,0.023721863,-1.1239724,0.26726687,-0.22917968,-0.9379393,-0.009191878,-0.8511331,-2.0820293,0.12146701,4.060085,0.09369119
"BMW$$X5$$2017$$White$$8_39$$1385$$image_5.jpg",-0.03079456,0,0.019742537,-1.0381603,0.7983851,-0.14225246,-1.5573694,0.027153261,-0.76859444,-1.2580487,0.08702474,3.2742615,0.05712101
"BMW$$X5$$2017$$White$$8_39$$1427$$image_4.jpg",-2.930476,0,-0.062013578,-1.2637739,-0.45178047,-0.11698621,-0.31729496,0.058934547,-1.3993971,1.3960897,-0.011893973,1.0621222,-0.032389864
"BMW$$X5$$2017$$White$$8_39$$1531$$image_10.jpg",-1.7345424,0,-0.0053792074,-0.78119284,0.25802916,-0.24965125,-1.1434017,0.0685601,-1.8007872,-2.6667886,0.1319574,1.8569533,0.045196913
"BMW$$X5$$2017$$White$$8_39$$1603$$image_9.jpg",-1.8424048,0,-0.043763604,-0.84320945,-0.8156504,-0.49617988,-0.827936,0.14218256,-2.0181558,-1.8244962,0.13776052,2.1452277,0.008914938
"BMW$$X5$$2017$$White$$8_39$$1614$$image_9.jpg",-2.8671978,0,0.021721624,-0.40325427,-0.9102441,-0.31068,-0.101403944,0.104221664,-1.4921122,-2.4348314,0.14381388,0.1561351,0.010095207
"BMW$$X5$$2017$$White$$8_39$$167$$image_8.jpg",0.63911206,0,-0.03235722,-0.96492267,2.1993058,-0.4938819,-0.6109675,0.061339207,-0.60184956,0.15194644,0.02634675,1.9980749,0.07129734
"BMW$$X5$$2017$$White$$8_39$$1688$$image_1.jpg",-2.4331772,0,-0.052223038,-1.3498253,-1.4933704,-0.14835012,-0.18080078,0.06805182,-1.4119521,-0.9286882,0.11730248,1.3584247,0.077654004
"BMW$$X5$$2017$$White$$8_39$$1805$$image_3.jpg",-0.0013557076,0,-0.014625121,-1.2573923,0.5851026,-0.5670647,-0.23058043,0.07779947,-1.5629671,-0.3155867,0.07847435,1.8148526,0.059991986
"BMW$$X5$$2017$$White$$8_39$$1857$$image_9.jpg",-2.5409455,0,-0.0046658963,-0.9542024,-0.3093647,-0.34806344,-0.29438993,0.1134867,-0.9842608,-3.315652,0.19131462,0.7551748,0.062115885
"BMW$$X5$$2017$$White$$8_39$$1890$$image_1.jpg",-1.220788,0,-0.029936265,-0.73160785,1.0942658,-0.30733657,-1.3185879,0.04185514,-1.7855752,-1.0439612,0.07845111,1.496395,-0.004986683
"BMW$$X5$$2017$$White$$8_39$$2145$$image_9.jpg",-0.6610548,0,0.05645215,-0.82764304,-0.04647767,-0.35982692,-1.5414015,0.05818054,-1.9848552,-2.8516834,0.11443752,2.248355,0.018058164
"BMW$$X5$$2017$$White$$8_39$$2198$$image_0.jpg",-2.418462,0,-0.036448088,-1.3575053,-0.8653579,-0.28860778,-0.24069135,0.10754109,-1.2364177,-0.38003588,0.060966626,0.8058324,0.021615503
"BMW$$X5$$2017$$White$$8_39$$2298$$image_0.jpg",-1.6249042,0,-0.035033565,-1.6221753,1.7380122,-0.41475654,-1.1026546,0.109124996,-0.55622435,0.87642306,0.04554352,0.70138335,-0.0021070559
"BMW$$X5$$2017$$White$$8_39$$2431$$image_0.jpg",-2.2873037,0,-0.020887911,-1.0394638,1.4161036,-0.3847854,-1.2984301,0.09431147,-0.7107676,-0.4288112,0.07545298,1.5104682,-0.010467576
"BMW$$X5$$2017$$White$$8_39$$2888$$image_5.jpg",-0.49491078,0,-0.016746007,-1.5240726,0.5518388,-0.2593038,-1.0334045,0.03183268,-0.9904752,-1.1416438,0.047347553,2.101964,0.086530656
"BMW$$X5$$2017$$White$$8_39$$295$$image_9.jpg",-0.91233116,0,0.032264635,-0.57365733,1.4586949,-0.6417591,-0.6365754,0.08448781,-1.6022189,-0.85588676,0.08371887,1.3118346,0.033304416
"BMW$$X5$$2017$$White$$8_39$$296$$image_10.jpg",-2.122628,0,-0.04787041,-0.62134206,0.5684624,-0.1492258,-1.1528376,0.04529912,-1.9045746,0.5992769,0.051831983,2.2717528,0.021267546
"BMW$$X5$$2017$$White$$8_39$$3010$$image_9.jpg",-1.9115038,0,-0.030635584,-0.8263379,0.050672416,-0.38797456,-1.0712112,0.11950777,-1.132863,-0.84518826,0.08185145,2.2801495,0.037391417
"BMW$$X5$$2017$$White$$8_39$$3164$$image_4.jpg",-2.8198655,0,-0.07600886,-0.914577,-1.3527787,-0.008992463,-0.0943754,0.05272518,-1.5601996,0.66877675,-0.009916872,1.4750568,-0.009389477
"BMW$$X5$$2017$$White$$8_39$$744$$image_2.jpg",-0.0647248,0,-0.022965807,-1.3911159,0.7497114,-0.5358737,-0.12200373,0.058269903,-1.7579949,-0.35879523,0.08471446,1.8343214,0.07205076
"BMW$$X5$$2017$$White$$8_39$$783$$image_9.jpg",-1.9188161,0,-0.037670854,-0.82411456,0.6630379,-0.48843503,-0.89694035,0.1025523,-1.2951148,-0.03434305,0.07521735,1.4979662,0.016656978
"BMW$$X5$$2017$$White$$8_39$$86$$image_9.jpg",-1.901073,0,0.0053397827,-0.44550088,0.40153992,-0.5304622,-0.6417603,0.105443604,-2.029686,-0.52258414,0.088202015,1.9478382,-0.0014203582
"BMW$$X5$$2017$$White$$8_39$$959$$image_10.jpg",-0.45971417,0,-0.004534688,-0.8844667,-0.2132662,-0.38672292,-0.48556548,0.093770884,-1.3519448,-1.3716177,0.058465183,2.5948405,0.07898828
"BMW$$X5$$2018$$Silver$$8_39$$1807$$image_9.jpg",-1.3339443,0,0.0083300285,-0.84171134,-1.8065063,-0.21647897,0.58746105,0.09668677,-0.6535918,-3.758406,0.17071795,1.0270445,0.05931674
"BMW$$X5$$2018$$White$$8_39$$150$$image_3.jpg",-1.8521492,0,-0.06300524,-1.4106975,0.028320003,-0.42311695,-0.5365237,0.09425699,-1.7089465,1.4152844,0.060442686,1.3782908,0.03931739
"BMW$$X5$$2018$$White$$8_39$$1916$$image_9.jpg",0.26562938,0,0.012022909,-0.98402494,0.51855755,-0.38140917,-0.52915365,0.037659317,-1.6927508,-1.4669734,0.06426775,2.074266,0.039750814
"BMW$$X5$$2018$$White$$8_39$$796$$image_3.jpg",-2.3175445,0,-0.1067231,-1.0970329,-1.7128078,-0.16568758,-0.19251065,0.10431979,-1.4420223,0.14131352,0.04643116,1.9749572,0.029553471
"BMW$$X5$$2018$$White$$8_39$$966$$image_11.jpg",-0.6302637,0,-0.046039496,-0.9721664,-0.2557577,-0.4676992,0.2899108,0.121788494,-1.8290935,0.15192004,0.06272808,2.1790695,0.037265956
"BMW$$X6$$2009$$Silver$$8_41$$437$$image_0.jpg",-0.73357135,0,0.011265378,-0.07285351,1.1878704,-0.4720724,-1.3946184,0.093454085,0.22054724,-2.3328974,0.07482152,1.1534351,0.07137236
"BMW$$X6$$2009$$White$$8_41$$931$$image_0.jpg",-0.08662112,0,0.068091646,-0.3060841,0.2247304,-0.34949794,0.20658989,0.07201068,-1.5310181,-1.7626066,0.12575817,1.1928517,0.02520012
"BMW$$X6$$2010$$Silver$$8_41$$855$$image_3.jpg",0.06469867,0,0.04394902,-0.38023934,1.6440854,-0.2814124,-0.13183433,0.026675075,-1.4842353,-0.8571657,0.075850084,1.4014269,0.02328973
"BMW$$X6$$2010$$White$$8_41$$149$$image_2.jpg",-1.498555,-0.057598203,0.064565435,-0.17042035,1.1707306,-0.19854137,-0.5031573,0.046103418,-2.9189324,1.0757693,0.14518256,2.2609937,0.021386055
"BMW$$X6$$2011$$Brown$$8_41$$934$$image_3.jpg",-0.76643664,-0.075496875,-0.008362491,-0.8187784,0.478363,-0.31619775,-0.46950433,0.035917416,-1.4621892,-0.8646165,0.090713784,1.1813036,0.06441949
"BMW$$X6$$2011$$White$$8_41$$201$$image_0.jpg",-1.6690474,-0.050286338,-0.032782506,-0.8628805,0.04118931,-0.06439311,-0.89198864,0.07205474,-0.9695862,1.3801996,0.056882776,1.8843364,-0.019319424
"BMW$$X6$$2013$$White$$8_41$$955$$image_1.jpg",-1.4015896,-0.024896817,-0.02583829,-1.3014753,0.39220834,-0.27016506,-0.21031532,0.05137153,-1.2589259,0.53440076,0.09878248,0.42098582,0.016801057
"BMW$$X6$$2014$$White$$8_41$$565$$image_1.jpg",-1.8935506,-0.00930067,-0.06874481,-0.55876523,1.5771031,-0.25959903,-0.32773763,0.07923977,-0.8988777,1.3886918,0.06577133,2.0061936,0.006561106
"BMW$$X6$$2014$$White$$8_41$$789$$image_1.jpg",-1.2932556,-0.0137249995,-0.021650802,-0.486053,1.7364895,-0.14629032,-0.9913884,0.057699732,-1.0249975,0.2781371,0.060882002,1.6337758,-0.004848188
"BMW$$X6$$2015$$Grey$$8_41$$633$$image_9.jpg",-2.1099799,-0.04580003,0.024294786,-0.5429429,1.0759183,-0.5262392,-0.5237813,0.113674484,-1.595595,-0.58709484,0.11517322,0.5683683,-0.0048009846
"BMW$$X6$$2015$$Silver$$8_41$$312$$image_7.jpg",-2.1643772,-0.061809808,-0.005941231,-0.85877514,0.529405,-0.5653629,-0.044770427,0.12078991,-2.6692905,-0.61996204,0.17239812,0.922872,0.042065218
"BMW$$X6$$2015$$White$$8_41$$143$$image_3.jpg",-0.3392653,-0.11995941,0.050164405,-1.3465283,0.3566917,-0.60277337,-0.51352054,0.09585043,-2.3809829,-1.8789274,0.14581524,1.753314,0.060760155
"BMW$$X6$$2015$$White$$8_41$$610$$image_0.jpg",0.7027282,-0.017674664,-0.024574254,-1.060913,1.0658137,-0.41427395,0.21574987,0.028546847,-1.2795753,0.46657825,0.029527582,1.7788514,0.03158763
"BMW$$X6$$2015$$White$$8_41$$67$$image_0.jpg",-2.035237,-0.056985676,-0.062386367,-1.7338381,-0.7669117,-0.038964856,-0.6478179,0.05014562,-0.40928894,0.097421154,0.039889976,0.53392065,0.05604563
"BMW$$X6$$2015$$White$$8_41$$984$$image_4.jpg",-2.832798,-0.056038834,-0.040249135,-1.030455,-0.46100596,-0.38262197,-0.47157192,0.08738621,-1.6145866,0.6930353,0.019816622,1.3143077,0.010411961
"BMW$$X6$$2016$$White$$8_41$$108$$image_9.jpg",-1.9477372,-0.042977594,0.04466788,-0.3005449,1.5386964,-0.44429028,-1.2639637,0.0845838,-2.3662806,-0.07541512,0.11698986,2.2610955,-0.019023897
"BMW$$X6$$2016$$White$$8_41$$109$$image_9.jpg",-3.0870562,0.03357713,-0.039364766,-0.6402479,1.0348232,-0.39471194,-0.4950821,0.11194887,-1.70295,-0.37130642,0.08457798,1.2663203,-0.046605073
"BMW$$X6$$2016$$White$$8_41$$248$$image_0.jpg",-1.6858616,0.010126172,-0.009678971,-1.4453645,1.943819,-0.103847526,-1.5105741,-0.013356537,-1.0124828,-0.67389613,0.039400324,0.49182317,0.017172458
"BMW$$X6$$2016$$White$$8_41$$41$$image_9.jpg",-1.2898045,-0.035112545,-0.07425161,-1.7559664,0.24182913,-0.25733745,-0.9429571,0.039141864,-1.144394,0.36275578,0.03987404,1.2532763,0.06397765
"BMW$$X6$$2016$$White$$8_41$$536$$image_2.jpg",-2.6689126,-0.020972,0.02620352,-1.0940416,0.8614217,-0.15803981,-1.3474329,0.010895908,-1.797377,0.28024745,0.047720693,0.5941298,-0.03203
"BMW$$X6$$2017$$White$$8_41$$1011$$image_9.jpg",0.08866705,-0.053320646,-0.03588083,-0.9403085,0.77622277,-0.24183175,-0.6630662,0.030324332,-1.1130538,-0.5272316,0.032567754,2.5574336,0.050700486
"BMW$$X6$$2017$$White$$8_41$$608$$image_4.jpg",-3.001889,-0.09077556,0.062286336,-0.42743024,-0.18698034,-0.46628502,-0.43531197,0.14799628,-2.6961086,-1.2318858,0.15295985,-0.039317112,0.035165243
"BMW$$X6$$2017$$White$$8_41$$898$$image_9.jpg",-0.6178518,-0.04266128,-0.054232378,-0.6615475,0.44068518,-0.29373282,-0.9171157,0.08018989,-1.3093302,-0.41812432,0.05871494,2.9243526,0.047781974
"BMW$$X6$$2017$$White$$8_41$$899$$image_9.jpg",-0.58179283,-0.07938873,0.02019256,-1.5834289,1.7980447,-0.77510387,-0.39378032,0.074507885,-1.7595106,-0.20095913,0.096635625,0.40513918,0.074557275
"BMW$$X6$$2017$$White$$8_41$$924$$image_10.jpg",-1.50386,-0.06438579,-0.07105589,-1.0375932,1.5116585,-0.4778711,-1.5000678,0.13574845,-0.5405979,1.2261099,0.062157005,2.274218,-0.002260754
"BMW$$X6$$2018$$Grey$$8_41$$613$$image_12.jpg",-1.545831,-0.071966164,-0.01771808,-0.7823566,1.1463059,-0.43881842,0.00097208656,0.09136704,-1.6626914,0.31734174,0.06845286,-0.6001428,-0.011564592
"BMW$$X6$$2018$$White$$8_41$$231$$image_9.jpg",-0.3938508,-0.046234965,-0.036655944,-0.7954472,0.27536738,-0.118015625,-1.0700805,0.04034558,-0.679366,-0.6881374,0.059918545,2.6493006,0.05113323
"BMW$$X6$$2018$$White$$8_41$$598$$image_9.jpg",-2.639806,-0.094763935,0.01995682,-0.77506924,-0.16031891,-0.24239372,0.23156191,0.093205415,-1.1549618,-1.8183255,0.12989013,0.16953826,0.014537437
"BMW$$X6$$2018$$White$$8_41$$603$$image_9.jpg",-1.2535911,-0.0566435,-0.034546208,-1.294592,1.3478659,-0.32495794,-1.2523729,0.055040993,-0.35493523,-1.0927392,0.11071404,1.009329,0.051587336
"BMW$$X6$$2018$$White$$8_41$$617$$image_2.jpg",-2.6973703,-0.12752263,-0.031685006,-0.73796165,0.75198406,-0.2810714,-1.1946778,0.12936324,-0.011334941,-2.9861038,0.1589113,0.22850552,0.008870853
"BMW$$X6$$2018$$White$$8_41$$896$$image_9.jpg",-0.75631297,-0.04021135,-0.004947055,-1.3382635,1.8828388,-0.40933818,-0.862809,0.0057705045,-0.9591341,-0.6004546,0.08629641,0.7622098,0.053605825
"Chevrolet$$Captiva$$2010$$Black$$16_5$$42$$image_2.jpg",0.3334077,-0.17388797,0.08032107,-0.25907862,0.074230015,-0.18575779,1.0884963,0.082032315,-1.0612847,-1.6206543,0.12542528,-1.069256,-0.004151048
"Chevrolet$$Captiva$$2013$$Black$$16_5$$7$$image_2.jpg",-0.952184,-0.04390557,0.020397972,-0.35320494,-0.025374528,-0.09926583,-0.07860517,0.06231103,-1.0458868,-0.55452824,0.05780162,-4.763936,-0.08205065
"Chevrolet$$Cruze$$2012$$Grey$$16_7$$4$$image_6.jpg",0.27083284,-0.20143496,0.08134081,-0.066256486,0.8049026,-0.54153436,1.0416248,0.08494451,-0.12513143,-1.5207655,0.10759605,-0.3646529,0.0043804627
"Chevrolet$$Lacetti$$2008$$Blue$$16_11$$17$$image_4.jpg",-0.9283735,0.0036669895,0.0014676489,-0.27450916,0.25789934,-0.47425294,-0.7269149,0.05081918,2.0188427,-0.92840534,0.03574524,-3.3233318,-0.052320078
"Chevrolet$$Matiz$$2008$$Silver$$16_12$$25$$image_0.jpg",3.2153337,-0.0511695,0.007872652,0.38664338,-1.8113185,-0.37968737,-0.92588896,0.08630305,1.4258345,0.78690255,-0.07911001,-2.7882795,0.00414869
"Chevrolet$$Matiz$$2008$$Silver$$16_12$$3$$image_1.jpg",2.520886,0.014163351,0.053400118,-1.0403138,-1.2553043,0.10158083,-0.76612824,0.042170472,0.51049197,2.0749693,-0.10770644,-2.6621337,-0.06291059
"Chevrolet$$Matiz$$2008$$Silver$$16_12$$43$$image_0.jpg",4.4656587,-0.03227467,-0.0019343011,-1.0666384,-1.0531212,0.0070317765,-0.73197025,0.047965817,0.2574997,0.8794789,-0.024795547,-0.9048823,-0.114631295
"Chevrolet$$Matiz$$2008$$Silver$$16_12$$5$$image_6.jpg",3.6205504,-0.01689172,0.025753181,0.29211327,-1.7484692,-0.4485422,-0.2971775,0.09434221,1.1288996,0.8587435,-0.08508483,-2.0798125,-0.02291941
