"file_name","V3","V5","V7","V8","V9","V12","V14","V18"
"BMW$$M2$$2018$$White$$8_29$$40$$image_9.jpg",-0.35337403,-1.0119618,0.29281577,-2.7983463,0.0483433,-0.14885576,-0.5025281,0.45061576
"BMW$$M3$$2009$$White$$8_30$$45$$image_36.jpg",-0.34262463,1.1436133,1.3978652,-3.4944768,0.06365006,-0.43826646,-0.94446385,1.5166273
"BMW$$M3$$2012$$White$$8_30$$149$$image_9.jpg",-0.92783684,0.295699,1.3647115,-3.5423343,0.09794897,-1.8433532,-0.2841131,1.0426006
"BMW$$M3$$2012$$White$$8_30$$172$$image_1.jpg",-0.5736218,-0.6726377,1.0133694,-4.060988,0.031438254,-0.53042203,-0.39491144,0.91626513
"BMW$$M3$$2012$$White$$8_30$$232$$image_2.jpg",0.4075955,-0.7634538,0.5254479,-1.5106055,0.042942606,-0.51121074,-0.9867352,0.6797317
"BMW$$M3$$2012$$White$$8_30$$287$$image_1.jpg",1.5021375,1.9035053,0.50534815,-1.0593432,0.1239213,0.49701965,-0.9138355,0.4776168
"BMW$$M3$$2012$$White$$8_30$$325$$image_1.jpg",-0.8206437,-0.9596478,0.52235776,-3.9959338,0.014105044,-0.06547913,0.016696693,0.655096
"BMW$$M3$$2012$$White$$8_30$$66$$image_2.jpg",-1.4013277,1.8725171,0.019210387,-2.2279367,0.07253941,-0.326855,0.010390403,0.6980488
"BMW$$M3$$2016$$Grey$$8_30$$3$$image_9.jpg",0.9161918,-0.7478125,0.8941281,-2.7387643,0.034861855,-0.84005827,-1.2539401,0.59489316
"BMW$$M3$$2017$$White$$8_30$$4$$image_9.jpg",0.8873988,0.51294506,-0.3853663,-2.0177412,0.069330655,-0.7704666,-1.3028675,0.9443415
"BMW$$M3$$2017$$White$$8_30$$52$$image_12.jpg",-1.040491,1.6268246,-0.3488869,-0.7982038,0.13100651,-2.4822757,-1.4111795,-0.27378562
"BMW$$M4$$2014$$White$$8_31$$110$$image_8.jpg",1.4494702,-0.61537755,-0.08178297,-2.5716991,0.05124604,-0.9163713,-1.0850585,0.44326603
"BMW$$M4$$2015$$White$$8_31$$180$$image_3.jpg",-0.35542423,-0.64279205,1.3785944,-1.4228293,0.025312923,-1.5605341,-1.1410617,-0.12635237
"BMW$$M4$$2016$$White$$8_31$$27$$image_1.jpg",0.6071606,-0.7057524,0.4454551,-2.410444,0.047697306,0.072114736,-0.71701336,0.89536864
"BMW$$M4$$2018$$Blue$$8_31$$102$$image_3.jpg",0.86292106,0.036636025,0.34460673,-3.1748579,0.08761979,-1.1031988,-1.0572741,0.7324388
"BMW$$M4$$2018$$Silver$$8_31$$225$$image_5.jpg",0.16846737,-1.2953078,0.86764765,-2.3397071,0.031875283,-1.0091773,-0.7497042,0.22750537
"BMW$$M4$$2018$$White$$8_31$$259$$image_6.jpg",1.8575178,-1.8571172,0.28484535,-0.65578896,-0.012769438,-1.2205529,-2.1206486,0.07788031
"BMW$$M4$$2018$$White$$8_31$$291$$image_2.jpg",0.8162821,-0.20302741,-0.29285976,-1.0047604,0.052596472,-0.58113515,-1.5706202,0.39736885
"BMW$$M5$$2015$$White$$8_32$$38$$image_6.jpg",0.6894145,-1.1688945,0.9920757,-4.6758437,0.052943163,0.22733934,-1.0028716,-0.40298447
"BMW$$M5$$2015$$White$$8_32$$59$$image_0.jpg",0.75141597,-0.05672031,-0.195879,-1.8783275,0.061195843,-0.25876242,-0.87980473,0.4614092
"BMW$$M5$$2016$$White$$8_32$$28$$image_0.jpg",-0.49877772,-1.041045,1.0072229,-4.9900765,0.022093825,-0.4833457,-0.03681151,0.24738164
"BMW$$X1$$2011$$White$$8_35$$14$$image_0.jpg",0.6807186,-0.23226018,-0.027122986,1.4122041,0.11914056,-1.3780004,0.46672904,-0.30860037
"BMW$$X1$$2013$$White$$8_35$$174$$image_0.jpg",-0.046171214,-0.3856653,1.1920193,-0.8065141,0.07464544,0.024422066,0.8859316,1.025207
"BMW$$X1$$2016$$Silver$$8_35$$349$$image_9.jpg",-1.2065182,-3.0498652,0.04267839,-1.4926133,0.03173188,-1.767285,1.2657616,0.37160775
"BMW$$X1$$2016$$Silver$$8_35$$554$$image_8.jpg",0.49741855,1.3802241,-0.08126235,-0.40320846,0.12538454,-0.3079324,1.0671448,-0.053014904
"BMW$$X1$$2016$$White$$8_35$$290$$image_11.jpg",0.28216705,1.729094,0.50046694,-0.28188497,0.16931531,-1.2996304,1.0636079,0.09229873
"BMW$$X1$$2016$$White$$8_35$$477$$image_8.jpg",1.984497,2.5696476,1.2374266,1.6041375,0.15339679,-2.413285,2.0337944,0.5943492
"BMW$$X1$$2016$$White$$8_35$$515$$image_0.jpg",1.9309992,2.1760504,1.0327332,-0.012960425,0.21115535,-0.3750184,-0.74217755,-0.34602097
"BMW$$X1$$2016$$White$$8_35$$541$$image_2.jpg",-0.401047,0.6439283,-0.3223873,-1.6168848,0.1043569,-1.0333217,1.6374893,1.5428643
"BMW$$X1$$2017$$Silver$$8_35$$331$$image_9.jpg",0.9654735,-0.7340147,-1.5732491,-1.5222284,0.052026533,0.4386605,1.4710176,0.8242335
"BMW$$X1$$2017$$Silver$$8_35$$457$$image_9.jpg",0.035966534,-3.736739,0.0347015,-1.3719449,-0.0486224,1.155464,1.8721504,1.0577226
"BMW$$X1$$2017$$Silver$$8_35$$65$$image_9.jpg",-0.46677944,-2.6534884,-0.41919544,-1.2099077,0.045827836,-0.030246304,1.0831141,1.2859428
"BMW$$X1$$2017$$White$$8_35$$103$$image_5.jpg",0.6811163,-1.9247559,-0.14162828,-1.7188756,0.03404189,-0.39325207,1.7307084,1.4945197
"BMW$$X1$$2017$$White$$8_35$$264$$image_0.jpg",0.96983176,1.5427718,1.3192374,-0.2571505,0.15923345,-2.4766343,0.43569127,-0.2553928
"BMW$$X1$$2017$$White$$8_35$$389$$image_9.jpg",0.8275718,-0.040374383,1.2073126,-3.7133796,0.050528422,0.28310496,1.4368657,1.5107815
"BMW$$X1$$2018$$White$$8_35$$459$$image_11.jpg",0.9120848,-1.1509984,-0.10126014,-1.9413264,0.05359795,-0.063047715,1.7670052,1.6215835
"BMW$$X3$$2009$$Silver$$8_37$$484$$image_55.jpg",1.7118403,1.643618,-0.3025381,-0.43795106,0.067520745,1.4907262,0.05132167,-0.61434895
"BMW$$X3$$2009$$Silver$$8_37$$607$$image_3.jpg",1.8375269,1.8295109,0.10689171,-0.44007155,0.14034471,0.7772569,0.23115906,-0.106457114
"BMW$$X3$$2010$$Silver$$8_37$$601$$image_11.jpg",-0.19760492,-1.069407,1.6158469,-0.79295915,0.032697923,-2.8409173,1.641232,-0.08747968
"BMW$$X3$$2011$$White$$8_37$$684$$image_3.jpg",0.21128812,1.7067413,2.0231352,-2.3324,0.032943197,-1.0917772,0.708597,-0.9276322
"BMW$$X3$$2014$$White$$8_37$$603$$image_10.jpg",0.2892706,1.0514522,1.3862501,-2.6031175,0.022315882,-0.59683675,1.0034611,-0.36434177
"BMW$$X3$$2017$$White$$8_37$$1000$$image_6.jpg",-0.33713013,-0.118323214,0.42439094,-3.115824,0.0004837215,1.1909629,2.4610999,0.8694703
"BMW$$X3$$2017$$White$$8_37$$1034$$image_9.jpg",-0.87974614,0.5830853,-1.1958156,-1.4624145,0.0022652075,0.123033166,3.3587983,0.6868058
"BMW$$X3$$2017$$White$$8_37$$908$$image_17.jpg",0.41409737,-1.5563071,-0.63863146,-2.6107361,-0.016264744,1.2936478,1.9715747,-0.020975582
"BMW$$X3$$2018$$White$$8_37$$50$$image_2.jpg",0.6239986,0.43297052,-0.07005514,-3.4417894,0.038205184,-0.13255452,2.6534522,0.33244336
"BMW$$X3$$2018$$White$$8_37$$847$$image_2.jpg",-0.34116158,0.54599094,0.18298335,-4.3678117,0.007510476,1.194496,2.4827547,0.47870806
"BMW$$X4$$2014$$White$$8_38$$59$$image_3.jpg",1.8733469,-0.9276535,0.41187474,-0.62191826,0.049648397,-0.7130507,0.7944519,-0.39385325
"BMW$$X4$$2015$$White$$8_38$$105$$image_2.jpg",1.0336871,1.0743178,2.0004363,0.35756108,0.113406815,-1.2119347,-0.00762303,-0.5882948
"BMW$$X4$$2016$$White$$8_38$$102$$image_2.jpg",0.9413346,1.0805335,2.1173403,0.16586065,0.112881325,-1.2972226,-0.04150626,-0.47099727
"BMW$$X4$$2016$$White$$8_38$$141$$image_9.jpg",1.1580701,-1.5652627,-0.18332146,-0.109790765,0.103211395,-0.99258715,2.372192,-0.83176297
"BMW$$X4$$2017$$White$$8_38$$113$$image_10.jpg",2.784991,-0.864767,1.3602396,0.43401378,0.019806705,-1.2095896,0.10335676,-0.25054318
"BMW$$X4$$2017$$White$$8_38$$146$$image_10.jpg",1.0182505,-1.250589,0.61261153,-1.0445895,0.04619109,-1.5921708,1.309973,-0.7879047
"BMW$$X4$$2017$$White$$8_38$$55$$image_1.jpg",1.9630982,0.9614048,0.7943187,-1.7330836,0.043051057,0.26428473,1.2372202,-0.503514
"BMW$$X5$$2008$$Silver$$8_39$$107$$image_4.jpg",0.97239524,2.13534,0.5884831,0.14225248,0.16456276,0.19839491,0.0387111,-0.33130276
"BMW$$X5$$2008$$Silver$$8_39$$1809$$image_0.jpg",-0.24011539,-0.1541092,-2.3015828,-1.6093311,0,1.9524683,1.6232901,-0.12641743
"BMW$$X5$$2009$$Silver$$8_39$$163$$image_0.jpg",1.4819382,1.0874052,0.8267461,-1.383111,0.10085515,-0.78038055,0.85583913,0.21384928
"BMW$$X5$$2009$$Silver$$8_39$$2686$$image_2.jpg",-1.1545224,0.40114182,-0.5684087,-1.1661599,0,0.8228212,1.5116892,0.012631126
"BMW$$X5$$2009$$Silver$$8_39$$2723$$image_1.jpg",0.8726657,-1.4229786,-0.36516383,0.3956677,0.088053204,-1.2304817,1.027487,0.8078522
"BMW$$X5$$2009$$Silver$$8_39$$388$$image_0.jpg",-0.3713859,-1.178182,0.5995686,-0.35274068,0,-1.9263495,1.5050926,-0.7919928
"BMW$$X5$$2009$$Silver$$8_39$$444$$image_10.jpg",-0.14176635,0.32111406,0.9871022,0.02050475,0.073695235,-0.6683408,1.1333675,-0.599878
"BMW$$X5$$2009$$Silver$$8_39$$444$$image_19.jpg",-0.88418347,-1.0947087,0.62765384,-0.8881517,0.041651882,-0.85033065,1.3971647,-0.32595015
"BMW$$X5$$2009$$White$$8_39$$2289$$image_13.jpg",-1.1493082,2.4340813,0.037860136,-1.6823901,0,-0.31546694,1.0488757,-0.29353207
"BMW$$X5$$2010$$Silver$$8_39$$1106$$image_31.jpg",-0.24066131,-1.3907284,0.098665506,-0.6830264,0.038446344,-1.5086249,1.378568,-0.38817513
"BMW$$X5$$2010$$Silver$$8_39$$2131$$image_1.jpg",0.7285903,-1.5980494,0.8417004,-1.0779824,0,-0.14146565,0.46879932,0.076050594
"BMW$$X5$$2010$$Silver$$8_39$$2482$$image_3.jpg",0.6856797,-1.8030987,0.8172848,-0.7018178,-0.002821058,-0.20354457,-0.23324072,-0.18117426
"BMW$$X5$$2010$$Silver$$8_39$$262$$image_7.jpg",0.9849804,0.14136615,0.8489506,-1.9087285,0.077397406,0.38798276,0.9062878,0.16588902
"BMW$$X5$$2010$$White$$8_39$$1235$$image_0.jpg",0.5933561,0.18269058,0.35823175,0.3328806,0.14832449,-0.4863395,0.9120854,-0.3145384
"BMW$$X5$$2011$$Silver$$8_39$$1094$$image_6.jpg",-0.35152176,-0.75471085,-0.18218206,-1.4161228,0,0.7927292,1.0769634,0.8709839
"BMW$$X5$$2011$$Silver$$8_39$$440$$image_0.jpg",1.0023752,0.4855951,1.4913085,0.12981829,0,-1.3947126,-0.36755762,-0.5818373
"BMW$$X5$$2011$$Silver$$8_39$$797$$image_0.jpg",-0.021369632,0.10793644,0.95661855,-0.42979932,0.06940558,-2.2474601,0.39323822,-0.40118596
"BMW$$X5$$2011$$White$$8_39$$1233$$image_2.jpg",0.74293005,-0.2602467,-0.49472645,-1.6938607,0.08285191,1.2754446,1.2933424,0.38430536
"BMW$$X5$$2011$$White$$8_39$$1705$$image_0.jpg",-0.5125706,-1.2130705,0.043152664,-1.5132297,0.04640808,0.119637676,1.4709842,0.26721215
"BMW$$X5$$2011$$White$$8_39$$1788$$image_4.jpg",2.6462953,-0.09181084,1.494485,-1.8996931,0.051533334,0.50460404,0.49232647,0.45510495
"BMW$$X5$$2011$$White$$8_39$$183$$image_3.jpg",-0.027135503,-1.911016,1.1014894,-1.1957108,0.009615637,-1.7965289,0.71356755,-0.37270465
"BMW$$X5$$2011$$White$$8_39$$2696$$image_2.jpg",-0.66959065,-1.9599993,-0.5511444,-1.7286869,-0.00016003102,0.9023065,1.6111917,0.120077886
"BMW$$X5$$2011$$White$$8_39$$2879$$image_1.jpg",0.033008244,1.3600953,0.11525293,-0.58584297,0.07003797,-1.6058937,1.7808044,-0.95968014
"BMW$$X5$$2011$$White$$8_39$$531$$image_6.jpg",-1.5535384,-1.5694846,-0.23966591,-2.4130437,0.005440213,0.7014567,1.9675164,0.9774239
"BMW$$X5$$2011$$White$$8_39$$818$$image_1.jpg",-0.8056513,-0.040405795,0.09940049,-2.312278,0.04461261,1.3573499,1.3357143,0.32178253
"BMW$$X5$$2012$$Silver$$8_39$$1318$$image_0.jpg",1.2944616,1.7169784,1.773014,-0.24223006,0.12672353,-1.0648507,-0.12810299,-0.9948153
"BMW$$X5$$2012$$Silver$$8_39$$363$$image_2.jpg",-1.4724745,-0.24828458,0.9747247,-1.3757685,0.053883076,0.12360806,1.2092172,-0.36971557
"BMW$$X5$$2012$$Unlisted$$8_39$$841$$image_0.jpg",1.1711426,-0.54840773,-0.22982548,0.308136,0.1506122,-0.34520012,0.7946203,-0.7064089
"BMW$$X5$$2012$$White$$8_39$$104$$image_0.jpg",1.1999913,1.8941445,1.4250021,0.5437004,0.15587234,-2.168325,0.59692055,-1.3270097
"BMW$$X5$$2012$$White$$8_39$$1505$$image_0.jpg",1.8339167,1.5006444,0.4336266,-1.1782278,0.07001182,-0.38242728,1.1404524,-0.751874
"BMW$$X5$$2012$$White$$8_39$$1505$$image_1.jpg",2.295224,1.8087294,0.28764516,-0.07360612,0.11201399,-0.28176033,0.83278847,-0.29644883
"BMW$$X5$$2012$$White$$8_39$$1541$$image_4.jpg",-1.3192906,2.5083025,1.0113332,-2.0283222,0,-0.20114331,1.4095979,0.16631874
"BMW$$X5$$2012$$White$$8_39$$251$$image_3.jpg",0.020923857,1.0332891,1.6031051,-2.832691,0.06763361,-0.32214347,1.1353388,0.3925434
"BMW$$X5$$2012$$White$$8_39$$606$$image_0.jpg",-2.2492213,1.4511675,0.11395992,-2.2665794,0.0058595687,-0.6876455,2.7577395,0.61266595
"BMW$$X5$$2012$$White$$8_39$$80$$image_13.jpg",0.09917447,-0.17544429,-0.3925694,-0.20591244,0,-0.12313287,1.5119423,-0.9420075
"BMW$$X5$$2013$$White$$8_39$$2341$$image_0.jpg",0.9260253,0.80693465,2.1457777,-1.0108397,0,-1.6638881,1.2061923,0.0374285
"BMW$$X5$$2013$$White$$8_39$$2936$$image_9.jpg",1.0876769,1.566147,0.44268033,-2.8433535,0.00023443252,-0.24608906,2.3042958,-0.4372675
"BMW$$X5$$2013$$White$$8_39$$2994$$image_2.jpg",0.042065684,-0.079049215,2.119855,-2.7637537,0,-0.6838705,0.86692196,0.38140574
"BMW$$X5$$2014$$Silver$$8_39$$1760$$image_4.jpg",0.30108508,2.1475995,0.2531175,-1.3106285,0.07662823,-0.10946153,1.3067224,-1.004004
"BMW$$X5$$2014$$Unlisted$$8_39$$2009$$image_1.jpg",1.5906981,2.909239,0.62721413,-0.03472626,0.15281919,-1.4553766,0.39288995,-0.6898857
"BMW$$X5$$2014$$White$$8_39$$1000$$image_4.jpg",1.102866,1.7769951,0.7062021,-0.21665588,0.15500462,-3.490053,1.4279588,-0.86621445
"BMW$$X5$$2014$$White$$8_39$$1490$$image_16.jpg",0.5968973,-1.288863,1.3102347,-1.8564087,0,0.10147336,0.7873777,-0.52903605
"BMW$$X5$$2014$$White$$8_39$$1727$$image_5.jpg",0.1984432,-0.38610137,0.9819231,-3.8135655,0,0.08200052,1.70595,-0.01968813
"BMW$$X5$$2014$$White$$8_39$$1866$$image_0.jpg",1.2266492,1.3369322,0.81509686,-0.65340185,0.08256582,-0.013098402,0.346433,-0.79990715
"BMW$$X5$$2014$$White$$8_39$$1898$$image_12.jpg",-0.34450868,2.9450793,0.08588511,-0.9249105,0.068332754,-1.5390952,2.1806252,-0.7659055
"BMW$$X5$$2014$$White$$8_39$$2030$$image_0.jpg",-0.8543456,1.8749974,0.057953496,-2.5235398,0,0.9429313,1.6066208,-0.47510654
"BMW$$X5$$2014$$White$$8_39$$273$$image_0.jpg",0.3788427,0.22384484,0.70259655,-1.8843387,0.05233047,-1.9103428,1.0544767,-1.0418785
"BMW$$X5$$2014$$White$$8_39$$2745$$image_2.jpg",1.1059947,-1.3121656,0.30783048,-1.3802006,0.037018396,-0.66985595,1.0742471,-0.94555116
"BMW$$X5$$2014$$White$$8_39$$2940$$image_9.jpg",0.45114666,1.0975051,0.722346,-3.4797397,0.0061786324,1.6069403,1.8879716,-0.22278029
"BMW$$X5$$2014$$White$$8_39$$3195$$image_9.jpg",0.6425538,-0.77292836,0.052120198,-0.62487304,0,-0.4973936,0.63396716,-0.7291359
"BMW$$X5$$2015$$Grey$$8_39$$1007$$image_9.jpg",0.80624396,-2.673245,0.5812338,-1.0491939,-0.0093686655,-0.8667927,0.61171955,-0.91047084
"BMW$$X5$$2015$$White$$8_39$$1363$$image_0.jpg",0.53728426,1.2253333,0.8051342,-3.4398315,-0.0035929903,1.5601732,1.9026475,-0.42880043
"BMW$$X5$$2015$$White$$8_39$$236$$image_4.jpg",1.1497406,1.3129394,1.0086738,-2.1308773,0,-0.186743,0.8446098,-0.8238988
"BMW$$X5$$2015$$White$$8_39$$3145$$image_6.jpg",1.1175085,-1.956003,1.0415597,-1.8770243,-0.028487943,0.33825824,0.36047447,-0.61304414
"BMW$$X5$$2015$$White$$8_39$$3179$$image_4.jpg",1.1068,-1.8595145,1.8577284,-2.1779044,-0.06687409,-0.9018411,0.56261986,-1.1030521
"BMW$$X5$$2015$$White$$8_39$$900$$image_3.jpg",-0.67398685,2.5335004,0.93626714,-1.8356076,0.044290386,-0.95887023,1.0551116,-0.9442494
"BMW$$X5$$2016$$Silver$$8_39$$2059$$image_8.jpg",2.1791337,-0.010261923,-1.1350274,-0.77868134,0,0.77390254,2.2094126,-0.72261894
"BMW$$X5$$2016$$Silver$$8_39$$502$$image_9.jpg",0.0075270496,2.1352024,0.016123366,-0.9948092,0.080798514,-1.0635778,1.8228894,-0.6360989
"BMW$$X5$$2016$$Silver$$8_39$$664$$image_2.jpg",0.2243855,-2.0768392,0.64598465,-1.8364843,0,-0.39877546,0.7833188,-0.2718937
"BMW$$X5$$2016$$White$$8_39$$1370$$image_5.jpg",0.28859636,1.516967,0.26342788,-1.4229509,0.06616335,-0.35815734,1.6212046,-1.1843102
"BMW$$X5$$2016$$White$$8_39$$1507$$image_9.jpg",1.6941746,1.44402,2.1804478,-1.3891633,0.079238184,-2.1424243,0.12928745,-0.64031595
"BMW$$X5$$2016$$White$$8_39$$1888$$image_0.jpg",2.063165,0.3526237,2.0379877,-1.2766999,0,-1.8305252,0.90832174,-0.5140942
"BMW$$X5$$2016$$White$$8_39$$1899$$image_0.jpg",0.9538879,1.1429534,1.3417624,-2.393387,-0.007862732,-0.5840305,0.68666273,-0.61586666
"BMW$$X5$$2016$$White$$8_39$$2114$$image_8.jpg",0.6389764,-0.4687211,-0.10060115,-0.8297784,0.060736157,-0.87211347,1.3729115,-0.83789885
"BMW$$X5$$2016$$White$$8_39$$2249$$image_6.jpg",0.6129231,2.0305517,0.7656469,-2.3463573,0,0.538994,1.4951384,-0.790738
"BMW$$X5$$2016$$White$$8_39$$2410$$image_10.jpg",0.85382015,-1.8172855,1.6157435,-2.1812608,0,0.55110615,1.5558608,0.19156946
"BMW$$X5$$2016$$White$$8_39$$2426$$image_10.jpg",0.62338424,-1.0295448,0.7770709,-2.3705606,0,-0.06949267,0.66842055,-0.29168016
"BMW$$X5$$2016$$White$$8_39$$2566$$image_9.jpg",-0.21996512,1.057796,0.46099284,-2.785628,-0.0023256913,-0.6442417,2.189807,-0.20472927
"BMW$$X5$$2016$$White$$8_39$$607$$image_9.jpg",0.02107951,1.334163,-0.12828316,-1.6640949,0.07693081,-1.0075663,1.5759776,-0.7080223
"BMW$$X5$$2016$$White$$8_39$$962$$image_9.jpg",0.42616192,-0.49401492,0.13783485,-0.6307484,0.065169446,-0.7455171,0.84664094,-1.0084324
"BMW$$X5$$2017$$Grey$$8_39$$460$$image_9.jpg",1.100857,1.4426708,-1.1873177,-0.8237799,0,-0.6669064,2.4653766,-0.5414505
"BMW$$X5$$2017$$Silver$$8_39$$1388$$image_10.jpg",1.0656353,-1.728547,0.72402716,-1.6493659,-0.0041806027,0.4267845,0.87741256,-0.2735311
"BMW$$X5$$2017$$Silver$$8_39$$1716$$image_9.jpg",0.30503908,-0.9192864,0.9568385,-2.989295,0,0.64128655,1.0456979,0.16190308
"BMW$$X5$$2017$$Silver$$8_39$$2329$$image_0.jpg",0.34083784,-1.9709585,0.6893189,-1.9705321,0,1.0583445,0.6437782,0.40281248
"BMW$$X5$$2017$$Silver$$8_39$$2424$$image_29.jpg",-1.7646276,0.3650043,-0.026768591,-2.8215082,-0.039706625,1.5842592,1.6376705,-0.2248613
"BMW$$X5$$2017$$Silver$$8_39$$2424$$image_9.jpg",-1.7875339,0.35042506,-0.01753227,-2.8777735,0,1.5782447,1.5755454,-0.23028195
"BMW$$X5$$2017$$Silver$$8_39$$2655$$image_8.jpg",0.32312456,-1.9261224,0.42099068,-1.1411375,0.027302735,0.50082517,2.062297,-0.03514342
"BMW$$X5$$2017$$Silver$$8_39$$300$$image_6.jpg",0.53612757,-0.7794444,-0.2510158,-1.2790468,0.03681851,0.21654578,0.7992904,-0.61517996
"BMW$$X5$$2017$$Silver$$8_39$$3144$$image_12.jpg",-0.018480908,1.7280661,-0.24969451,-0.5508241,0,-1.4220549,1.8145823,-0.48593366
"BMW$$X5$$2017$$Silver$$8_39$$573$$image_10.jpg",0.48397198,-1.248798,0.19994791,-0.8237716,0.05158349,-0.652831,1.147217,-0.56234956
"BMW$$X5$$2017$$Silver$$8_39$$693$$image_10.jpg",0.109478295,-1.903272,0.15995471,-1.2829748,0,-0.47471964,1.5039105,-0.6916056
"BMW$$X5$$2017$$Silver$$8_39$$781$$image_0.jpg",-2.063421,0.24738567,0.9900273,-2.2991505,0,1.1597024,1.9309063,0.90253776
"BMW$$X5$$2017$$White$$8_39$$1005$$image_9.jpg",-0.42582208,1.0112618,1.0237576,-3.4125571,-0.023080908,-0.67275304,2.1062973,-0.4229211
"BMW$$X5$$2017$$White$$8_39$$1168$$image_0.jpg",2.2258258,0.07146492,1.6331731,-1.7042829,0,-0.035315692,0.032172672,-0.6963448
"BMW$$X5$$2017$$White$$8_39$$1171$$image_4.jpg",2.1071637,1.0060099,0.35387284,0.2849893,0,-1.0307502,0.21915822,-0.4114077
"BMW$$X5$$2017$$White$$8_39$$1300$$image_5.jpg",0.446176,-3.2624772,1.2571836,-1.9527274,-0.01128456,-1.5948251,0.4028604,-1.0764124
"BMW$$X5$$2017$$White$$8_39$$1385$$image_5.jpg",1.0869389,-1.9558876,2.0868967,-1.8413901,-0.038431518,-1.269074,0.14175144,-0.7414521
"BMW$$X5$$2017$$White$$8_39$$1427$$image_4.jpg",-0.69020265,2.8520658,0.6867627,-2.0485823,0,-0.36251253,1.1748143,-0.4535517
"BMW$$X5$$2017$$White$$8_39$$1531$$image_10.jpg",0.75804895,-1.2936107,1.267485,-2.7867754,0,0.57342046,1.3666208,-0.39651775
"BMW$$X5$$2017$$White$$8_39$$1603$$image_9.jpg",-0.501095,-0.80944145,0.9696537,-3.0080624,-0.012188584,-0.17101628,2.002891,-0.42061293
"BMW$$X5$$2017$$White$$8_39$$1614$$image_9.jpg",-0.9877883,0.009336457,0.29866832,-2.8552663,-0.008213982,1.8979311,1.9663517,0.031086877
"BMW$$X5$$2017$$White$$8_39$$167$$image_8.jpg",2.1033378,-0.8027374,0.8121452,-0.43538094,0,-1.8114827,0.54839087,-0.1301829
"BMW$$X5$$2017$$White$$8_39$$1688$$image_1.jpg",-1.2005094,0.91770124,0.6424967,-2.7458851,-0.016263641,0.26718283,1.6797595,-0.83605343
"BMW$$X5$$2017$$White$$8_39$$1805$$image_3.jpg",0.3728297,-0.741132,0.3894833,-0.9496729,0,-1.3750942,1.0724477,-0.7237219
"BMW$$X5$$2017$$White$$8_39$$1857$$image_9.jpg",-0.7366385,-1.2542186,0.60333806,-3.0204844,-0.026262812,1.7448256,1.4630857,-0.32681242
"BMW$$X5$$2017$$White$$8_39$$1890$$image_1.jpg",1.7327099,-0.36612636,1.0886053,-1.6456121,0.020608746,-0.11746763,1.4643772,-0.05658683
"BMW$$X5$$2017$$White$$8_39$$2145$$image_9.jpg",0.9322019,-2.0390906,1.9799865,-1.253088,-0.029990211,-0.09533067,1.7332431,-0.26562673
"BMW$$X5$$2017$$White$$8_39$$2198$$image_0.jpg",-0.60620755,1.4256712,0.29111996,-2.018497,0.0174172,0.6432514,1.2689562,-0.9351185
"BMW$$X5$$2017$$White$$8_39$$2298$$image_0.jpg",1.9466949,1.6907142,1.2310237,-1.0807784,0.10332938,0.00523548,0.23506823,-0.42915672
"BMW$$X5$$2017$$White$$8_39$$2431$$image_0.jpg",1.6182965,0.64645934,0.58673936,-2.457265,0,0.36544576,0.3563102,-0.17164062
"BMW$$X5$$2017$$White$$8_39$$2888$$image_5.jpg",0.590174,-1.5762291,1.111328,-1.5743748,0,-0.6308218,0.6673132,-0.8890487
"BMW$$X5$$2017$$White$$8_39$$295$$image_9.jpg",1.4055926,-0.5293607,0.029814828,-1.3033389,0,-0.03549564,1.1293173,0.021857336
"BMW$$X5$$2017$$White$$8_39$$296$$image_10.jpg",1.4149762,1.9344244,1.4965057,-2.647546,0,-0.98064095,1.1426594,-0.24988967
"BMW$$X5$$2017$$White$$8_39$$3010$$image_9.jpg",0.68135786,-0.00096584857,1.5973994,-2.9712203,-0.02088742,-0.58170485,1.1092834,-0.46605593
"BMW$$X5$$2017$$White$$8_39$$3164$$image_4.jpg",-1.0170033,2.5569305,0.28275692,-2.4345279,0.060668193,-0.2906226,1.4248352,-0.604668
"BMW$$X5$$2017$$White$$8_39$$744$$image_2.jpg",0.50075233,-0.7060956,0.19604945,-0.99560827,0.07616853,-1.2373601,1.1707655,-0.7669671
"BMW$$X5$$2017$$White$$8_39$$783$$image_9.jpg",0.93420154,0.9136163,0.66873693,-2.1024005,0.060059287,-0.30773813,0.9859538,-0.2972313
"BMW$$X5$$2017$$White$$8_39$$86$$image_9.jpg",0.80904406,0.6118626,-0.19305016,-2.3494134,0.031480797,-0.28057674,1.4686041,-0.17443338
"BMW$$X5$$2017$$White$$8_39$$959$$image_10.jpg",-0.054041382,-1.522364,0.78382564,-1.9753938,0,-1.2436241,1.0189131,-0.98837036
"BMW$$X5$$2018$$Silver$$8_39$$1807$$image_9.jpg",-2.3695452,-2.1985734,-0.022554722,-2.173498,0,1.1489342,0.93429226,-0.79424906
"BMW$$X5$$2018$$White$$8_39$$150$$image_3.jpg",-0.0118582435,2.2107303,0.98391,-1.3928884,0,-0.6913498,1.4589349,-0.40793678
"BMW$$X5$$2018$$White$$8_39$$1916$$image_9.jpg",0.24261048,-1.9454749,0.53619695,-1.1012106,0,-0.80991495,0.89727265,-0.5184795
"BMW$$X5$$2018$$White$$8_39$$796$$image_3.jpg",-1.0128716,1.7509047,0.55893177,-2.871875,0,-0.7084561,1.4377886,-0.8164901
