"market_ids","car_ids","make","model","clustering_ids","firm_ids","shares","quantity","trend","prices","mpg","hp","wt","len","wid","ht","wb","Doors","Seats","hpwt","space","ULSP","ULSD","CPI","mpd","region","Segment","low_share","count","Image_name","gen_ids","bodyshape","grille_height","boxiness","grille_width","old_segment_desc","segment_name","ln_hpwt","ln_space","ln_mpg","ln_mpd","ln_price","cons","s_0","inside_shares","outside_shares","s_i","dif","dif_2"
2009,"86_2_2009","Subaru","Forester","86_2","AggFirm",7.95241433812873e-05,642,2079,30.4683089556069,4.18888888888889,145.333333333333,333.632493333333,4560,1780,1672.33333333333,2615,5,5,0.435609049590174,1.25810787496844,1.15004441286196,1.20266033043169,0.866,0.78330694472756,"Japan",7,1,10,"Subaru$$Forester$$2011$$Green$$86_2$$35$$image_6.jpg","86_2_444",-0.35465038,0.240823,-0.64310396,0.4359615,"J-segment (SUV)","J",-0.83101011313873,0.229608905769109,1.43243551711775,-0.24423064866132,3.41668709279019,1,-0.207171705247108,0.187119937768016,0.812880062231984,-9.4394498920779,-9.2322781868308,-9.2322781868308
2009,"86_3_2009","Subaru","Impreza","86_3","AggFirm",9.72374650378669e-05,785,2079,19.61701308699,4.06666666666667,119,300.563193333333,4415,1740,1473.33333333333,2620,5,5,0.395923395277563,1.19072916744222,1.15004441286196,1.20266033043169,0.866,0.760451834934448,"Japan",3,1,9,"Subaru$$Impreza$$2009$$Blue$$86_3$$80$$image_1.jpg","86_3_446",1.3827398,-2.5296218,0.09466024,-0.7222402,"C-segment (compact)","C",-0.92653453270958,0.174565865221177,1.4028236630711,-0.273842502707964,2.97639720437197,1,-0.207171705247108,0.187119937768016,0.812880062231984,-9.23835447798546,-9.03118277273835,-9.03118277273835
2009,"86_4_2009","Subaru","Justy","86_4","AggFirm",3.46834270198761e-05,280,2079,11.7898383371824,5.6,68,196.21118,3610,1665,1550,2430,5,4,0.346565369007006,0.931653619490321,1.15004441286196,1.20266033043169,0.866,1.04717957597531,"Japan",2,1,3,"Subaru$$Justy$$2008$$Blue$$86_4$$1$$image_2.jpg","86_4_449",-0.42028525,-1.2348673,1.2135571,-0.15947902,"B-segment (subcompact)","B",-1.05968382300245,-0.070794186283985,1.7227665977411,0.0461004319620422,2.46723800259627,1,-0.207171705247108,0.187119937768016,0.812880062231984,-10.2692485925986,-10.0620768873515,-10.0620768873515
2009,"86_5_2009","Subaru","Legacy","86_5","AggFirm",6.49075562800538e-05,524,2079,29.0541218997891,3.7695652173913,168.826086956522,328.373356347826,4710.4347826087,1800,1467.82608695652,2687.39130434783,4.60869565217391,5,0.514128456809676,1.31421535212712,1.15004441286196,1.20266033043169,0.866,0.704894947492694,"Japan",4,1,6,"Subaru$$Legacy$$2010$$Grey$$86_5$$29$$image_0.jpg","86_5_450",-1.2554222,0.12028158,-1.060634,1.909428,"D-segment (mid-size)","D",-0.665282128778634,0.273239797141538,1.32695966785735,-0.349706497921719,3.36916036307034,1,-0.207171705247108,0.187119937768016,0.812880062231984,-9.64254651144682,-9.43537480619972,-9.43537480619972
2009,"86_7_2009","Subaru","Outback","86_7","AggFirm",5.38831812630218e-05,435,2079,32.8211049920057,3.70769230769231,177.769230769231,339.901528153846,4747.30769230769,2038.46153846154,1568.07692307692,2698.84615384615,5,5,0.523002152225597,1.49997126191877,1.15004441286196,1.20266033043169,0.866,0.693324939038595,"Japan",4,1,10,"Subaru$$Outback$$2014$$Silver$$86_7$$55$$image_0.jpg","86_7_452",0.38822645,-0.4788893,-0.21150938,-0.39528775,"D-segment (mid-size)","D",-0.648169699771576,0.405445949203814,1.31040966359502,-0.366256502184048,3.49107175334642,1,-0.207171705247108,0.187119937768016,0.812880062231984,-9.82869216467918,-9.62152045943207,-9.62152045943207
2009,"54_1_2009","MINI","Clubman","54_1","BMW",0.0003581063839802,2891,2079,21.6463847930361,5.20461538461539,108.984615384615,258.822388,3940.27692307692,1913,1426.09230769231,2547,5,5,0.421078780034343,1.16835481037542,1.15004441286196,1.20266033043169,0.866,0.973244094924302,"Germany",2,0,10,"MINI$$Clubman$$2009$$Black$$54_1$$158$$image_1.jpg","54_1_320",-0.6738305,-0.09727122,1.1799725,0.2156794,"B-segment (subcompact)","B",-0.864935336833325,0.155596614281799,1.64954580589103,-0.0271203598880397,3.07483845634972,1,-0.207171705247108,0.187119937768016,0.812880062231984,-7.93468045375158,-7.72750874850447,-7.72750874850447
2009,"54_6_2009","MINI","Hatch","54_6","BMW",0.0037783877656688,30503,2079,20.0742879137798,5.39666666666667,107.666666666667,240.499546222222,3702.77777777778,1913,1407,2467,3,4,0.447679292364163,1.09793253440665,1.15004441286196,1.20266033043169,0.866,1.00915698422858,"Germany",2,0,10,"MINI$$Hatch$$2009$$White$$54_6$$793$$image_7.jpg","54_6_322",-0.13519518,-0.3161568,0.011618502,-0.3905848,"B-segment (subcompact)","B",-0.803678168179601,0.0934288971254851,1.68578147902143,0.00911531324236532,2.99943978791005,1,-0.207171705247108,0.187119937768016,0.812880062231984,-5.57845787735373,-5.37128617210662,-5.37128617210662
2009,"8_1_2009","BMW","1 Series","8_1","BMW",0.0030307121746261,24467,2079,27.0461543844916,4.87060606060606,155.993939393939,298.555653,4280.8,1931.13636363636,1419.21515151515,2660,3.30909090909091,4.65454545454545,0.522495346601055,1.28135927112812,1.15004441286196,1.20266033043169,0.866,0.910785569515751,"Germany",3,0,10,"BMW$$1 Series$$2009$$White$$8_1$$190$$image_0.jpg","8_1_57",1.214325,-0.21057582,-0.2121358,-0.24761581,"C-segment (compact)","C",-0.649139201209519,0.247921445050964,1.58321837711457,-0.0934477886644966,3.2975448282539,1,-0.207171705247108,0.187119937768016,0.812880062231984,-5.79895764594797,-5.59178594070086,-5.59178594070086
2009,"8_11_2009","BMW","6 Series","8_11","BMW",7.98957515279288e-05,645,2079,69.8315242494226,3.15,307.8,376.769558,4820,1855,1374,2780,2,4,0.816944982588004,1.38587476849008,1.15004441286196,1.20266033043169,0.866,0.589038511486109,"Germany",5,0,10,"BMW$$6 Series$$2009$$Black$$8_11$$97$$image_14.jpg","8_11_67",0.24907441,-1.1059475,0.63736737,0.056447502,"E-segment (mid-size luxury sedan)","E",-0.202183527163183,0.326331542060725,1.14740245283754,-0.529263712941525,4.24608554462233,1,-0.207171705247108,0.187119937768016,0.812880062231984,-9.43478787897209,-9.22761617372499,-9.22761617372499
2009,"8_30_2009","BMW","M3","8_30","BMW",8.16299228789226e-05,659,2079,63.0306529498215,2.26363636363636,414,360.45537,4611.81818181818,1805.18181818182,1420.27272727273,2761,2.18181818181818,4.09090909090909,1.14854718352511,1.29040537568431,1.15004441286196,1.20266033043169,0.866,0.423291744184823,"Germany",4,0,10,"BMW$$M3$$2012$$White$$8_30$$232$$image_2.jpg","8_30_70",1.4913774,-0.72678256,1.3611547,0.28314152,"D-segment (mid-size)","D",0.138497825041593,0.254956413725571,0.81697253067229,-0.859693635106775,4.14362116282122,1,-0.207171705247108,0.187119937768016,0.812880062231984,-9.41331466126536,-9.20614295601825,-9.20614295601825
2009,"8_35_2009","BMW","X1","8_35","BMW",5.74753933472232e-05,464,2079,32.8060046189376,4.75,180.75,344.1962975,4454,2044,1545,2760,5,5,0.525136386744544,1.41112062624725,1.15004441286196,1.20266033043169,0.866,0.888232676050482,"Germany",7,0,9,"BMW$$X1$$2016$$White$$8_35$$290$$image_11.jpg","8_35_74",-0.065041676,1.2986577,-0.8237677,0.19589897,"J-segment (SUV)","J",-0.644097265853283,0.344384159115454,1.55814461804655,-0.118521547732516,3.4906115662858,1,-0.207171705247108,0.187119937768016,0.812880062231984,-9.76415364354161,-9.5569819382945,-9.5569819382945
2009,"8_37_2009","BMW","X3","8_37","BMW",0.0002059947826216,1663,2079,39.496465812863,3.75454545454545,203.727272727273,390.01732,4569,1853,1674,2795,5,5,0.522354424483694,1.3122893768473,1.15004441286196,1.20266033043169,0.866,0.702086306619807,"Germany",7,0,10,"BMW$$X3$$2009$$Silver$$8_37$$484$$image_55.jpg","8_37_76",0.19732577,1.3598933,-0.1819592,1.3870323,"J-segment (SUV)","J",-0.64940894739144,0.271773227823177,1.32296722716862,-0.353698938610449,3.67621119481204,1,-0.207171705247108,0.187119937768016,0.812880062231984,-8.48765971657504,-8.28048801132793,-8.28048801132793
2009,"8_39_2009","BMW","X5","8_39","BMW",0.0005426717634788,4381,2079,56.6663705809202,2.93076923076923,292.615384615385,459.196908076923,4853.88461538462,1935.34615384615,1775.53846153846,2933,5,5.92307692307692,0.6372329157024,1.45606625752729,1.15004441286196,1.20266033043169,0.866,0.548043157206856,"Germany",7,0,10,"BMW$$X5$$2011$$White$$8_39$$1705$$image_0.jpg","8_39_80",2.0575645,-1.0770104,-1.3923299,-0.82022357,"J-segment (SUV)","J",-0.450620045496982,0.375738455282571,1.07526492467112,-0.601401241107948,4.03718092332592,1,-0.207171705247108,0.187119937768016,0.812880062231984,-7.51900590795405,-7.31183420270695,-7.31183420270695
2009,"8_41_2009","BMW","X6","8_41","BMW",0.0001248603372715,1008,2079,63.1674364896074,2.7,352.4,473.9933,4876.8,2025.4,1688.8,2933,5,4,0.743470424581951,1.5310126771144,1.15004441286196,1.20266033043169,0.866,0.50489015270238,"Germany",7,0,10,"BMW$$X6$$2009$$White$$8_41$$931$$image_0.jpg","8_41_82",1.3264623,-1.4777114,-1.2337265,-0.35997936,"J-segment (SUV)","J",-0.296426292512054,0.425929396925001,0.993251773010283,-0.683414392768781,4.14578892295067,1,-0.207171705247108,0.187119937768016,0.812880062231984,-8.98831474713698,-8.78114304188987,-8.78114304188987
2009,"8_5_2009","BMW","3 Series","8_5","BMW",0.0035342412133253,28532,2079,37.9107790922374,4.37142857142857,205.624489795918,338.053731265306,4553.98775510204,1799.85714285714,1399.03278688525,2760,3.2734693877551,4.51020408163265,0.608259784698378,1.27046565840355,1.15004441286196,1.20266033043169,0.866,0.817441199613376,"Germany",4,0,10,"BMW$$3 Series$$2008$$Silver$$8_5$$504$$image_0.jpg","8_5_62",-0.45450038,0.5436451,0.57193995,0.64691275,"D-segment (mid-size)","D",-0.497153210808555,0.239383493427366,1.47508985990302,-0.201576305876044,3.63523548041803,1,-0.207171705247108,0.187119937768016,0.812880062231984,-5.64525665236996,-5.43808494712285,-5.43808494712285
2009,"8_9_2009","BMW","5 Series","8_9","BMW",0.0011644960621923,9401,2079,44.1390472212668,3.96382978723404,234.446808510638,361.135518723404,4851.91489361702,1931.72340425532,1478.5,2898.72340425532,4.51063829787234,4.96808510638298,0.649193436689351,1.45275089556387,1.15004441286196,1.20266033043169,0.866,0.741221713541791,"Germany",5,0,10,"BMW$$5 Series$$2007$$Blue$$8_9$$374$$image_9.jpg","8_9_64",0.28808224,-0.6129361,1.456782,0.5832584,"E-segment (mid-size luxury sedan)","E",-0.432024553236689,0.373458928433993,1.37721067589748,-0.299455489881581,3.78734481521426,1,-0.207171705247108,0.187119937768016,0.812880062231984,-6.75546685018935,-6.54829514494224,-6.54829514494224
2009,"40_1_2009","Jeep","Cherokee","40_1","Chrysler",0.0001041741504418,841,2079,29.0819861431871,3.1,174,437.065915,4493,1839,1797,2694,5,5,0.398109287474408,1.28071112958639,1.15004441286196,1.20266033043169,0.866,0.579688693843473,"United States",7,0,10,"Jeep$$Cherokee$$2007$$Black$$40_1$$236$$image_0.jpg","40_1_230",0.19656809,0.878982,-1.0991617,-0.78534466,"J-segment (SUV)","J",-0.921028719746844,0.247415493649023,1.1314021114911,-0.545264054287965,3.37011894961732,1,-0.207171705247108,0.187119937768016,0.812880062231984,-9.16944653579532,-8.96227483054821,-8.96227483054821
2009,"40_2_2009","Jeep","Commander","40_2","Chrysler",1.04050281059628e-05,84,2079,36.2528868360277,2.6,215,519.18801,4787,2261,1826,2780,5,7,0.414108176342516,1.67763325210533,1.15004441286196,1.20266033043169,0.866,0.486190517417106,"United States",7,0,2,"Jeep$$Commander$$2009$$Silver$$40_2$$34$$image_34.jpg","40_2_232",-1.0385146,1.0788224,1.0602578,0.53535765,"J-segment (SUV)","J",-0.881628043775226,0.517384021645026,0.955511445027436,-0.72115472075163,3.59051901498577,1,-0.207171705247108,0.187119937768016,0.812880062231984,-11.4732213969246,-11.2660496916774,-11.2660496916774
2009,"40_3_2009","Jeep","Compass","40_3","Chrysler",1.00334199593213e-05,81,2079,22.0919938414165,3.6,158,345.390466666667,4405,1810,1630,2635,5,5,0.457453274622326,1.23582655634204,1.15004441286196,1.20266033043169,0.866,0.673186870269839,"United States",7,0,8,"Jeep$$Compass$$2014$$Red$$40_3$$41$$image_2.jpg","40_3_233",0.16810118,1.0607522,-0.78018725,-1.0648787,"J-segment (SUV)","J",-0.782080531455444,0.211740022604693,1.28093384546206,-0.395732320317002,3.09521527326905,1,-0.207171705247108,0.187119937768016,0.812880062231984,-11.5095890410954,-11.3024173358483,-11.3024173358483
2009,"40_5_2009","Jeep","Patriot","40_5","Chrysler",6.89952458931106e-05,557,2079,21.1403002309469,3.53333333333333,158,358.434468333333,4408,1785,1635,2635,5,5,0.440805820753446,1.21958715632474,1.15004441286196,1.20266033043169,0.866,0.660720446746324,"United States",7,0,4,"Jeep$$Patriot$$2011$$Unlisted$$40_5$$43$$image_21.jpg","40_5_235",0.33742282,0.11404735,-1.1211387,-1.4739436,"J-segment (SUV)","J",-0.81915081625456,0.198512405021034,1.26224171244991,-0.414424453329153,3.05118118237279,1,-0.207171705247108,0.187119937768016,0.812880062231984,-9.58147295584058,-9.37430125059347,-9.37430125059347
2009,"40_7_2009","Jeep","Wrangler","40_7","Chrysler",3.83995084862914e-05,310,2079,25.6678214010777,3.03333333333333,177.666666666667,473.809581666667,4487,1875,1840,2685.5,3,4.5,0.374974828583476,1.30403839143429,1.15004441286196,1.20266033043169,0.866,0.567222270319957,"United States",7,0,10,"Jeep$$Wrangler$$2015$$Black$$40_7$$15$$image_0.jpg","40_7_237",0.0712997,-1.4271412,1.0557212,-0.35872534,"J-segment (SUV)","J",-0.980896379042025,0.26546590435504,1.10966212485469,-0.567004040924371,3.24523812182595,1,-0.207171705247108,0.187119937768016,0.812880062231984,-10.1674658982887,-9.96029419304157,-9.96029419304157
2009,"59_11_2009","Mercedes-Benz","B Class","59_11","Daimler AG",0.0006309906329973,5094,2079,24.2258330583966,4.39642857142857,108.928571428571,297.859909285714,4273,2040,1603,2778,5,5,0.365704037477849,1.35112676146633,1.15004441286196,1.20266033043169,0.866,0.822116108434695,"Germany",8,0,10,"Mercedes-Benz$$B Class$$2010$$Black$$59_11$$462$$image_2.jpg","59_11_295",0.845436,-1.5609941,-0.17782468,-0.30952698,"M-segment (MPV)","M",-1.00593091347799,0.300938882456835,1.4807925230152,-0.195873642763861,3.18741954556107,1,-0.207171705247108,0.187119937768016,0.812880062231984,-7.36821954022849,-7.16104783498138,-7.16104783498138
2009,"59_12_2009","Mercedes-Benz","C Class","59_12","Daimler AG",0.0020059407755709,16194,2079,34.2827258426214,4.13913043478261,185.376811594203,352.459628623188,4592.26811594203,2014.42028985507,1450.78640776699,2760.14492753623,4.5,5,0.525951900699492,1.43387191704842,1.15004441286196,1.20266033043169,0.866,0.774002295286095,"Germany",4,0,10,"Mercedes-Benz$$C Class$$2013$$Black$$59_12$$867$$image_15.jpg","59_12_297",1.0815225,0.7686868,1.1446663,-0.35651487,"D-segment (mid-size)","D",-0.64254551396273,0.360378419533064,1.42048572586817,-0.256180439910896,3.53464160756423,1,-0.207171705247108,0.187119937768016,0.812880062231984,-6.21164211352184,-6.00447040827474,-6.00447040827474
2009,"59_17_2009","Mercedes-Benz","CLC Class","59_17","Daimler AG",0.000572895892739,4625,2079,26.5622331863671,3.87424242424242,150.30303030303,332.029133333333,4448,2078,1405,2715,3,4,0.452680247646031,1.43266073259071,1.15004441286196,1.20266033043169,0.866,0.724469203400665,"Germany",4,0,4,"Mercedes-Benz$$CLC Class$$2008$$Black$$59_17$$67$$image_6.jpg","59_17_300",1.0980074,-1.2429001,1.686683,-0.28711027,"D-segment (mid-size)","D",-0.792569257818117,0.359533367564136,1.35435014027071,-0.32231602550835,3.27949040188565,1,-0.207171705247108,0.187119937768016,0.812880062231984,-7.46480654582138,-7.25763484057428,-7.25763484057428
2009,"59_19_2009","Mercedes-Benz","CLS","59_19","Daimler AG",0.0001750274370681,1413,2079,60.5504234026174,3.03333333333333,313.833333333333,397.199036666667,4917,2107,1430,2854,4,4,0.790116048535902,1.60582339093117,1.15004441286196,1.20266033043169,0.866,0.567222270319957,"Germany",5,0,10,"Mercedes-Benz$$CLS$$2017$$Silver$$59_19$$292$$image_3.jpg","59_19_301",0.66317135,0.7958184,1.8026522,0.62145895,"E-segment (mid-size luxury sedan)","E",-0.235575447428472,0.473636641190672,1.10966212485469,-0.567004040924371,4.10347646258601,1,-0.207171705247108,0.187119937768016,0.812880062231984,-8.65056781308368,-8.44339610783658,-8.44339610783658
2009,"59_20_2009","Mercedes-Benz","E Class","59_20","Daimler AG",0.0010641618625991,8591,2079,42.2067799406137,4.24285714285714,216.190476190476,370.638614761905,4823.47619047619,2056.33333333333,1449.83333333333,2844.14285714286,3.47619047619048,4.73809523809524,0.583291830856197,1.53739934050276,1.15004441286196,1.20266033043169,0.866,0.793398811389453,"Germany",5,0,10,"Mercedes-Benz$$E Class$$2009$$Black$$59_20$$782$$image_0.jpg","59_20_302",1.2035071,-1.0395377,0.4274934,-0.2965603,"E-segment (mid-size luxury sedan)","E",-0.539067650367425,0.430092248963608,1.44523689675334,-0.231429269025725,3.74258087023704,1,-0.207171705247108,0.187119937768016,0.812880062231984,-6.84556777312983,-6.63839606788273,-6.63839606788273
2009,"59_22_2009","Mercedes-Benz","GL Class","59_22","Daimler AG",2.61364396471209e-05,211,2079,74.9473954323839,2.41111111111111,301,544.786097777778,5095.33333333333,2125,1840,3075,5,7,0.552510427905192,1.67828058576578,1.15004441286196,1.20266033043169,0.866,0.450868984100479,"Germany",7,0,8,"Mercedes-Benz$$GL Class$$2010$$Silver$$59_22$$13$$image_6.jpg","59_22_306",1.701573,-1.7652462,-0.823793,0.175488,"J-segment (SUV)","J",-0.593282971731795,0.517769808467782,0.880087683210194,-0.796578482568871,4.31678647320941,1,-0.207171705247108,0.187119937768016,0.812880062231984,-10.5521800622918,-10.3450083570447,-10.3450083570447
2009,"59_27_2009","Mercedes-Benz","M Class","59_27","Daimler AG",0.0003148759695875,2542,2079,56.8970746728252,2.71333333333333,273.2,491.189336,4781,2126,1774,2915,5,5,0.556201000259501,1.57548778249759,1.15004441286196,1.20266033043169,0.866,0.507383437407083,"Germany",7,0,8,"Mercedes-Benz$$M Class$$2011$$Black$$59_27$$439$$image_0.jpg","59_27_311",-0.5714839,0.88191694,-0.67541224,-0.44009268,"J-segment (SUV)","J",-0.58662553880291,0.454564927502541,0.998177891346338,-0.678488274432725,4.04124392808527,1,-0.207171705247108,0.187119937768016,0.812880062231984,-8.06333174401875,-7.85616003877164,-7.85616003877164
2009,"59_28_2009","Mercedes-Benz","R Class","59_28","Daimler AG",3.02241292601777e-05,244,2079,47.8062054423135,2.94347826086957,226.913043478261,496.279132608696,5019.73913043478,2168,1661.86956521739,3061.73913043478,5,6.21739130434783,0.45722866138959,1.68683833284825,1.15004441286196,1.20266033043169,0.866,0.550419699483915,"Germany",8,0,6,"Mercedes-Benz$$R Class$$2006$$Black$$59_28$$62$$image_0.jpg","59_28_313",-0.4860609,-2.6517153,1.1849475,0.18059659,"M-segment (MPV)","M",-0.782571660072743,0.522855967820725,1.07959196398908,-0.597074201789985,3.8671554520403,1,-0.207171705247108,0.187119937768016,0.812880062231984,-10.4068699704747,-10.1996982652276,-10.1996982652276
2009,"59_38_2009","Mercedes-Benz","Viano","59_38","Daimler AG",5.62366995250848e-05,454,2079,35.3044852315546,3.01578947368421,165.473684210526,455.677995384615,4963.26315789474,2253,1875,3260.52631578947,5,6,0.363137316013818,1.7332512820929,1.15004441286196,1.20266033043169,0.866,0.563941632550611,"Germany",8,0,8,"Mercedes-Benz$$Viano$$2013$$Grey$$59_38$$19$$image_6.jpg","59_38_316",-1.2129064,1.2064555,-2.034911,1.8166968,"M-segment (MPV)","M",-1.01297423521771,0.549998998544733,1.10386164455425,-0.572804521224812,3.56401001625175,1,-0.207171705247108,0.187119937768016,0.812880062231984,-9.78594099772652,-9.57876929247941,-9.57876929247941
2009,"59_8_2009","Mercedes-Benz","A Class","59_8","Daimler AG",0.0009775771644316,7892,2079,20.2530924736626,4.73150684931507,99.7945205479452,275.018794931507,3883,2040,1593,2568,4.23287671232877,5,0.362864365589264,1.22780838164609,1.15004441286196,1.20266033043169,0.866,0.884774524319644,"Germany",3,0,10,"Mercedes-Benz$$A Class$$2011$$Blue$$59_8$$708$$image_0.jpg","59_8_293",-1.6099539,-0.14774631,0.75710934,0.6339053,"C-segment (compact)","C",-1.01372616305571,0.205230776544474,1.55424372456419,-0.122422441214879,3.00830749664161,1,-0.207171705247108,0.187119937768016,0.812880062231984,-6.93043332862541,-6.7232616233783,-6.7232616233783
2009,"84_2_2009","Smart","fortwo","84_2","Daimler AG",0.0007916492217286,6391,2079,12.6869948036951,6.75833333333333,69.9375,170.781144651163,2695,1752,1540.95833333333,1867,2,2,0.409515348681227,0.731856454115658,1.15004441286196,1.20266033043169,0.866,1.26378368469639,"Germany",1,0,10,"Smart$$fortwo$$2014$$White$$84_2$$340$$image_6.jpg","84_2_435",-1.3149364,-0.7498793,-0.083677664,-0.23052746,"A-Segment (Minicars)","A",-0.89278089487439,-0.312170885186021,1.91077631133337,0.234110145554303,2.54057743758126,1,-0.207171705247108,0.187119937768016,0.812880062231984,-7.14139216611767,-6.93422046087057,-6.93422046087057
2009,"28_10_2009","Fiat","Bravo","28_10","FIAT",0.0002747422897503,2218,2079,18.4416334243124,4.92727272727273,121.363636363636,281.984676875,4336,1792,1494.36363636364,2600,5,5,0.430390891124326,1.20437106945924,1.15004441286196,1.20266033043169,0.866,0.92138202951074,"Italy",3,0,7,"Fiat$$Bravo$$2011$$White$$28_10$$138$$image_52.jpg","28_10_140",-1.9470037,-0.5220223,0.20257984,-0.08322907,"C-segment (compact)","C",-0.843061434103113,0.185957496628903,1.59478563564723,-0.0818805301318352,2.91461079469959,1,-0.207171705247108,0.187119937768016,0.812880062231984,-8.19967702785757,-7.99250532261046,-7.99250532261046
2009,"28_12_2009","Fiat","Doblo","28_12","FIAT",0.0001823357306187,1472,2079,15.4261691685912,4.6,96.4375,292.24993875,4253,1722,1913.625,2583,5,5.25,0.329982960518242,1.13517172632547,1.15004441286196,1.20266033043169,0.866,0.860183223122572,"Italy",8,0,10,"Fiat$$Doblo$$2003$$Unlisted$$28_12$$15$$image_3.jpg","28_12_141",-2.6306543,-1.1144958,-1.8738436,1.8092834,"M-segment (MPV)","M",-1.10871426064794,0.126783940215852,1.52605630349505,-0.150609862284017,2.73606536391033,1,-0.207171705247108,0.187119937768016,0.812880062231984,-8.60966089647947,-8.40248919123236,-8.40248919123236
2009,"28_17_2009","Fiat","Multipla","28_17","FIAT",1.79610604210073e-05,145,2079,19.9408198614319,4.175,115.75,298.174855,4090,1870,1690,2666,5,6,0.388195040792424,1.18549015130607,1.15004441286196,1.20266033043169,0.866,0.780709773160161,"Italy",8,0,4,"Fiat$$Multipla$$2011$$Silver$$28_17$$2$$image_4.jpg","28_17_144",-2.8178363,0.86928505,0.1746941,0.21075875,"M-segment (MPV)","M",-0.946247383206663,0.170156318860025,1.42911435830282,-0.247551807476247,2.99276888010929,1,-0.207171705247108,0.187119937768016,0.812880062231984,-10.9273044533473,-10.7201327481002,-10.7201327481002
2009,"28_18_2009","Fiat","Panda","28_18","FIAT",0.0014283378463078,11531,2079,10.9699769053118,5.16923076923077,63.6923076923077,198.783236666667,3547.15384615385,1584.76923076923,1553.61538461538,2299.92307692308,5,4,0.320410859388065,0.871322825861009,1.15004441286196,1.20266033043169,0.866,0.966627300900282,"Italy",1,0,10,"Fiat$$Panda$$2009$$White$$28_18$$348$$image_0.jpg","28_18_145",-1.5035696,0.9732725,-1.4341964,-1.2922908,"A-Segment (Minicars)","A",-1.13815117114112,-0.137742732611849,1.64272389006757,-0.0339422757114984,2.3951621690262,1,-0.207171705247108,0.187119937768016,0.812880062231984,-6.55124385599677,-6.34407215074966,-6.34407215074966
2009,"28_19_2009","Fiat","Punto","28_19","FIAT",0.0014362654867695,11595,2079,14.4336440118773,5.21785714285714,88.3571428571429,236.8202804,4030.39285714286,1688.21428571429,1490,2510,4.14285714285714,4.96428571428571,0.373097872816904,1.05464910207879,1.15004441286196,1.20266033043169,0.866,0.975720255420868,"Italy",2,0,10,"Fiat$$Punto Evo$$2011$$White$$28_20$$158$$image_2.jpg","28_19_147",-0.8704382,1.3178673,0.38687158,1.5230094,"B-segment (subcompact)","B",-0.985914500146502,0.0532081069381764,1.65208680858145,-0.0245793571976159,2.669561871181,1,-0.207171705247108,0.187119937768016,0.812880062231984,-6.54570894607824,-6.33853724083113,-6.33853724083113
2009,"28_2_2009","Fiat","500","28_2","FIAT",0.002634454020924,21268,2079,13.8246968822171,5.440625,81.75,200.52021,3546,1627,1488,2300,2.6875,4,0.407689579020489,0.89425076428964,1.15004441286196,1.20266033043169,0.866,1.0173770322394,"Italy",1,0,10,"Fiat$$500$$2013$$Yellow$$28_2$$104$$image_12.jpg","28_2_131",-1.6351633,0.23520693,-0.7854964,-1.5176638,"A-Segment (Minicars)","A",-0.89724922989447,-0.111769046172265,1.69389394397442,0.0172277781953501,2.62645662183112,1,-0.207171705247108,0.187119937768016,0.812880062231984,-5.93907932114364,-5.73190761589654,-5.73190761589654
2009,"28_21_2009","Fiat","Qubo","28_21","FIAT",7.01100703330352e-05,566,2079,15.5300230946882,5.87142857142857,74.4285714285714,271.010787142857,3959,1716,1737.85714285714,2513,5,5,0.274633243249237,1.05301806329244,1.15004441286196,1.20266033043169,0.866,1.09793572889248,"Italy",8,0,10,"Fiat$$Qubo$$2012$$Blue$$28_21$$40$$image_1.jpg","28_21_149",-2.139638,-1.812808,-1.3384702,0.30245,"M-segment (MPV)","M",-1.29231873234464,0.0516603871285828,1.77009797244688,0.0934318066678138,2.74277512426111,1,-0.207171705247108,0.187119937768016,0.812880062231984,-9.56544411756468,-9.35827241231758,-9.35827241231758
2009,"28_22_2009","Fiat","Scudo","28_22","FIAT",2.48977458249825e-05,201,2079,27.5196304849885,3.825,110.5,402.453381,4970,1917.75,1958.5,3061,5,5.75,0.274565962709604,1.47734326271277,1.15004441286196,1.20266033043169,0.866,0.715261049661704,"Italy",8,0,8,"Fiat$$Scudo$$2007$$White$$28_22$$3$$image_13.jpg","28_22_150",-1.5112395,2.2426698,-0.44637424,-0.6659653,"M-segment (MPV)","M",-1.29256374559025,0.390245381904627,1.3415584672785,-0.335107698500567,3.31489958583068,1,-0.207171705247108,0.187119937768016,0.812880062231984,-10.6007332877088,-10.3935615824617,-10.3935615824617
2009,"28_23_2009","Fiat","Sedici","28_23","FIAT",2.81183497625424e-05,227,2079,16.0053406466513,4.275,117,273.78624625,4115,1755,1618.125,2500,5,5,0.427340677636395,1.11938632270648,1.15004441286196,1.20266033043169,0.866,0.799409408445434,"Italy",7,0,4,"Fiat$$Sedici$$2009$$Red$$28_23$$1$$image_0.jpg","28_23_151",-3.065312,0.12619895,1.1369342,0.091254465,"J-segment (SUV)","J",-0.850173743960697,0.112780608985683,1.45278410238872,-0.223882063390342,2.77292245695986,1,-0.207171705247108,0.187119937768016,0.812880062231984,-10.4790881782865,-10.2719164730394,-10.2719164730394
